customer_unique_id,customer_state,revenue,on_time_deliveries,CustomerType
820e78bf5449cb1bafbc56095ceb77a7,SP,435.05,3,Repeat
820f66302bde691f6c4bd7c90700e925,SP,62.9,1,One-Time
820fa147a3324c0555500e38d46e99fd,SP,154.0,1,One-Time
820fdd31b7c5630cecb51be081a686ac,RO,174.0,2,One-Time
821033b010006f04e18cccbb9e096330,RJ,649.99,1,One-Time
821196310005787faf758cf653317a71,SP,29.9,1,One-Time
8215ca540d5abcc9e3564f69e898769f,SP,29.99,1,One-Time
8216ababae1f2b5d8aa1f6685e6e3d12,SP,0.0,1,One-Time
82173014cd210d818368117ad3b151ec,SP,39.8,2,One-Time
8217856340fe14be121c744f92b939d0,MG,74.9,1,One-Time
821942667f74dd996c9423be8ca96ce5,SP,31.9,1,One-Time
821af681d12f9cd66b20cd1d1e7c02ce,BA,31.9,1,One-Time
821ccfc135816e8d0f92f5585737a0dc,SP,59.9,1,One-Time
821dc8809e7db381ea46f7169a08b4ee,SP,47.0,1,One-Time
821ddcb05dd510761712b157eff83c1c,SC,69.9,1,One-Time
821deb5672820bdeb4f4a02ba483a613,SP,139.98,2,One-Time
821e4e781313d2eb18711efe7a50d66a,RJ,74.8,2,Repeat
821e75291b1ad362e614c0ea79fc95a6,SP,0.0,1,One-Time
821f08dc4dc701d18c04761ad21a1359,SP,125.0,1,One-Time
821f53b27e4b64f4f37a864b1b05d097,SP,659.0,1,One-Time
8221a28220f51f0e773c11bd688228af,SP,19.9,1,One-Time
82274b7ec8002257f8d57ca40d2c8b0e,SP,74.9,1,One-Time
8227b7a33294eba5c5752dc846256799,SP,82.99,1,One-Time
8227f1b46b447d644e40143c1dc5d500,RS,0.0,1,One-Time
8228b01c8d2ed3426b8c31749b6ced54,MG,0.0,1,One-Time
82295e39e2c0d06b12e6223d614bcb95,SP,34.3,0,One-Time
8229cbf220693493a58f2b3e92be3736,MG,149.9,1,One-Time
822c92cf032be0f44169eee5d1bc15de,SP,150.0,2,One-Time
822d25972056ef51050804f1e0446f40,SP,46.77,4,Repeat
822ea97fdff0c0fd8800501d449e452f,SP,39.0,1,One-Time
822f8a40329301cf7d1bca84bb58d67f,RS,89.9,1,One-Time
822fbb1c216c4619d704515b52494dd7,RS,72.0,1,One-Time
82306d8c2a60a3f8485bc30a4cc55822,SP,29.99,1,One-Time
82307e37b9fd76879740dc52b9d4cfac,RJ,108.9,1,One-Time
823166bc0cc518f6b1b0e9de80c691b6,SC,240.0,2,One-Time
8232307186e5914a3bcf85d23e5f447a,RJ,180.0,1,One-Time
82338b3cf088b940712ece972afeb183,SP,27.99,1,One-Time
8234e6c1f994bc829649de4ac248ed0f,PR,49.99,1,One-Time
8234ef6394990aa58bc7078911f82f1b,SP,119.0,1,One-Time
823585bcff1523372b59e3feddb376d0,RJ,0.0,1,One-Time
8236438039004a1bfeeab186f8b30384,BA,45.0,1,One-Time
82372eba649ca805728ea7a31bd0b41e,PR,119.0,1,One-Time
82375c4c18f30b5a9a5ff8da6dd206d4,SP,0.0,1,One-Time
82380b485ec5234cdd668f5531791200,SP,590.0,1,One-Time
823844a1234ba2724b5f2d73ff191869,PR,49.8,1,One-Time
8239fd0dbd0e6bcb38ecf2cdaa7be012,RJ,169.0,0,One-Time
823baafc843bd105b854214889d74649,RJ,169.9,1,One-Time
823d0e3d556f32b40fb5ee165deb2292,SP,0.0,1,One-Time
8240b20d1e0a04ed761ece5c6f56bb52,MG,204.75,2,One-Time
8241424764e0bfa6bfcb3c6cda391ac8,PE,467.0,1,One-Time
82436f2f6b32629877454b5b597a0d10,MG,79.9,1,One-Time
824409ad239e3bda3436d53b4b4ed0cf,RN,0.0,1,One-Time
8247cb60ef6a1d0c8a844cd5832108fb,DF,199.0,1,One-Time
8247dcd815f6e93dad708aacdbb1f980,SP,0.0,0,One-Time
8247de12f35a00cf569c5b6a00a746ec,PR,42.99,1,One-Time
8249686a806918848deca8e070f8995e,PA,81.0,1,One-Time
824b3729b3c1287a46f841e218862069,SC,0.0,1,One-Time
824cacc14083f4097e6d4bad5698b456,SC,0.0,1,One-Time
824ed222ed928372cfe8fed072ce1a0c,RJ,179.94,1,One-Time
824f99a9ae337081673eac3bd026feef,SP,299.36,1,One-Time
824f9de4f47ccd2d6b1dc6652e06dfb1,RS,0.0,0,One-Time
824fcf573a9993ef9ae8ebd184f86cfe,RJ,19.9,0,One-Time
8250fbe8129ad082184ef06ef3a23e30,SP,0.0,0,One-Time
8251ed483369858c120beaede24c5ff6,SP,52.9,1,One-Time
82531daaa7ffd6e710d9aa041b64f4fc,RJ,19.99,1,One-Time
8254813baf9d7549e605899e91ad1c1d,SP,99.99,1,One-Time
825482ccb2383885045160dbb7caed7a,SP,0.0,1,One-Time
82550d862db88ffac284571dc04b8497,RS,39.9,1,One-Time
8255102c06309eb6f60a61349ac9de1e,RJ,40.0,1,One-Time
825510f293fda7a24adde84a2025318a,MG,30.4,1,One-Time
82554380744204d9f429b1bcb3f6024d,MG,0.0,1,One-Time
8256bad766632faa825f10e0a78e1ade,MG,152.0,1,One-Time
8256d76e17831256264dd7ac35024705,SP,136.99,1,One-Time
82573fb1c360eeda8a3e8d1ddc2d794e,MG,274.99,1,One-Time
8257caefd0d3ed59fd4e00770b7da2ba,SP,369.0,1,One-Time
8257f5fe71afed0d494554b7b0ffd125,PA,0.0,1,One-Time
82586394e0357210f5182218326d9110,SP,0.0,1,One-Time
825aa9ff4406522f853ed2a805be59af,MG,92.0,1,One-Time
825b0a88c1f2294bac6959f9ac1cfb4b,SP,144.41,0,One-Time
825cc36c0efad99b50473d8d29e9e33b,MG,119.99,1,One-Time
825d3949166e60c38be0fa30394176a0,MG,689.4000000000001,6,One-Time
825dd8ade1078c7e3fae513616a574f3,SP,50.9,1,One-Time
825e98f2f68db0147a589f8a65735b9f,MG,55.0,1,One-Time
825fcac393acc9ddfc4fc658d565ebfe,SP,58.0,1,One-Time
8262297c75609ecf1e73e53caadfc137,RS,0.0,1,One-Time
8262788edf806677acaffdbb1709ed3f,PA,0.0,1,One-Time
82629037a1fd4821b8645ceae55845bd,PB,0.0,1,One-Time
8262ef5046932be5b3279393f8476614,PB,71.0,1,One-Time
826303f32007dc49ba0fbf597caf80ec,CE,110.0,1,One-Time
82648480e2c829a287c7c2c737f7978e,SP,75.0,1,One-Time
82652537b076c96aebcccf9be1971aaf,SP,89.9,1,One-Time
82657ece5796b9da913f07912304a997,MG,129.9,1,One-Time
8266a33ae45def22e9a5142f504746f1,RJ,260.9,2,One-Time
8267e6bed92b1a94925276278c1d2d35,SP,0.0,1,One-Time
82688481083063f3400d68f9cd676211,SP,99.9,1,One-Time
826a63183ef3a328f99d54414fe0da55,RJ,99.8,2,One-Time
826b87313b6db3fd057e46264775aa0d,MG,0.0,1,One-Time
826c449cf40b8267142abd5c6e753ae2,GO,18.99,1,One-Time
826c82db79dc086400a19839e47099da,SC,59.9,1,One-Time
826cb3c87cc2985c802c91d0d00c4673,PI,189.0,1,One-Time
826d63934369bb2379c034ad7cafb12b,MG,54.9,1,One-Time
826d860f77a0ba6e3e7c83e57a0ad778,GO,0.0,1,One-Time
82706b31a7656f55e779afde22132a8e,BA,120.0,1,One-Time
8270b1dca7d4eb270ea6bd43aaf8780d,PR,399.0,0,One-Time
827321b201a9ca15305aaf395ab5ea2d,SP,33.9,1,One-Time
82733a80d34737aa9a9696794feeb841,SP,50.0,1,One-Time
827475b6b295e186c7b7c8eb2199039f,SP,47.9,1,One-Time
8274f41708ee0e337a2efdcd61c55b7f,BA,99.8,2,One-Time
8275b03e3f503c419857e3ab73cefef0,RJ,179.99,1,One-Time
82767bc85375a5663064e224c4a545f5,SP,399.9,1,One-Time
82772f20e2c065c6443ed5e09a8e7ace,SP,29.5,1,One-Time
827903a4a498edacaa6e831a54f3f0df,SP,99.99,1,One-Time
8279be4e9b2fbb615ace365178b785a0,RJ,84.99,1,One-Time
827a10e098173d0c076b5c2cda7fb92b,SP,0.0,1,One-Time
827af9fc3113e6e7b0cdc85dea8fa44b,RJ,0.0,1,One-Time
827cb558b8e933df76f80bc47f7e07be,PR,89.99,1,One-Time
827d2a844810b430e2dd9e55a591c955,DF,159.9,1,One-Time
827e0258c06b6c4bfecec9e54bc04960,SP,0.0,1,One-Time
827f51bdaa8e37bf31ff413e0a7699a4,RS,157.9,1,One-Time
8282037ca043c0ece3271b94bfd29130,SP,59.99,1,One-Time
8284db19cf25ea2d402d03d10ff6c7d0,RJ,0.0,1,One-Time
82855248f0328943a0f172fe9748ad29,PR,59.9,1,One-Time
8286a6747b4cfbe5ea998f77f5350fec,SP,59.99,1,One-Time
828a8eb27198a85e88b5bd7721a550b4,RJ,109.9,1,One-Time
828a921fd1c1e8a6dd7ffb814fd0a82a,SP,209.99,1,One-Time
828b1b848a34f78af3e24db9bec678bb,SP,189.9,1,One-Time
828f1ae2f85035cc0bc40cc8d2ec9208,SP,120.0,1,One-Time
828f25555dc5e31175ca649f65f3d953,BA,99.0,0,One-Time
82900a065350eddef000292556aa0802,SP,0.0,0,One-Time
82902ed35742cd23bb67a4b774a0bc63,SP,34.99,1,One-Time
829187961fd84c5dba349a0178ff7a07,RS,23.9,1,One-Time
8291b8ed19153d9a5963404db18ece91,SP,69.99,1,One-Time
8291d4aab64066a39623b1ddaa2a6472,SP,58.9,2,One-Time
82936055e7c7bca9060009913ad3bb91,SP,145.0,0,One-Time
8293bf2ecc7d86686f1be71da8274b5d,SP,858.9,1,One-Time
8299b6cdc825e7185b3f96f3687bd745,BA,0.0,1,One-Time
829a783aeb035ae61f2701130e86841e,RJ,18.9,1,One-Time
829b3c40e0691e56247d62efc99b9275,MG,56.1,1,One-Time
829d6e7a43080e1e26d649f475b9288b,PE,107.37,3,One-Time
829eb0feec6f6c9951cba042e10c6960,MG,174.99,1,One-Time
82a13035f3bed08d1d07c175af1a2c3e,SP,598.0,2,One-Time
82a1b94574f9998850b808a80c8ac63f,RJ,49.9,1,One-Time
82a215236eb9d4e63550e34104677faa,RJ,56.99,1,One-Time
82a51ec91130ecf68613638196ebe904,SP,120.0,1,One-Time
82a5e0a32808abf9bb604e683dd28b96,PR,0.0,1,One-Time
82a62aed54f385f3bcfdc990fceb57fd,SP,49.0,1,One-Time
82a78b7fe9c0c1a662b2d7116c203d36,RJ,0.0,1,One-Time
82a7d2deca38556c56f1fa8ed11fb08f,SP,110.3,1,One-Time
82a7dec4fddec9bb2e7bab5fda69245b,MG,42.0,1,One-Time
82a8c37d57e84d839d4f387111a5bd91,PA,49.0,1,One-Time
82a942ca919e963244fbf83c6ae50ab7,RJ,34.99,1,One-Time
82ab7d52a677122ad223dc866567678d,SP,0.0,0,One-Time
82ab8d779ce526b08d6b92769be44c49,SP,126.99,1,One-Time
82acc32446cfc2621ff1b9ec29348c5a,SP,0.0,1,One-Time
82ae6166d6590f3144f98840587e7ed6,RJ,79.9,1,One-Time
82af14f8016b232e088146dc208b60af,MG,0.0,1,One-Time
82b10cac246970ffdf60e1d93a9a9816,SC,59.9,1,One-Time
82b2c7e623ab782bc767791920cc36a7,SP,84.99,1,One-Time
82b54c1af06eec9d0c5254370b249919,MG,0.0,1,One-Time
82b6a2e2d907efea9282dc7aeff94c79,SP,0.0,1,One-Time
82b6bf4a12cb4cacd01c660e419ddf36,SP,26.9,1,One-Time
82b6d31baa9c3905f4d3a9ec67db715b,MG,129.0,1,One-Time
82b73b7f618cd46925962c648ecf2875,PB,148.0,1,One-Time
82b794afcd3aeb95b5cbdeae9d965d32,SP,78.0,1,One-Time
82b7ede6a7d085be958fd987a87159c1,SP,79.8,2,One-Time
82b862f7fbe153bcf484ecb0fd37899e,SP,110.32,1,One-Time
82b91eaddb2c4147fd4bf75753937304,SP,34.99,1,One-Time
82bb804b1ce4844e9fcb9be805767b97,SP,549.1,1,One-Time
82bbfd611198a89d2be66389d603e4ba,SP,31.9,1,One-Time
82bcb56cc9c88c81a65b22ec0159907b,SP,75.8,2,One-Time
82bdf2f11f9a5bf5af0801a168fe5c4d,SE,0.0,1,One-Time
82c01a7c6ad994bc5b31f5443d568463,SP,59.699999999999996,3,One-Time
82c0bc25523807a4246382561020ca5b,AL,0.0,1,One-Time
82c0c03a1fb8968a30707374c8566fba,SC,1999.0,0,One-Time
82c1b773435779514b2af1762615ca3f,SP,138.0,1,One-Time
82c3aa6d37a37196566ae332ad18880f,SP,0.0,1,One-Time
82c3bf2fecda44c673f7da909fb639cf,MG,0.0,1,One-Time
82c6b7c46730c47b413b6a163563486f,RO,320.0,2,One-Time
82c7d57c41fbb3f397ba0848b24617a3,MG,152.0,1,One-Time
82c887949254710fd671db2d84d7a220,SP,18.0,1,One-Time
82c973ad1c212a9ecfb6fb8180cb1e75,SP,59.0,1,One-Time
82cb8c783b1700af07ae77355cc81c70,RJ,104.80000000000001,2,Repeat
82cbe18a587cb972ef38ea261c260740,SP,59.9,1,One-Time
82cc038f19c1db3817885aac7fff71e2,MA,0.0,2,One-Time
82ce7c60a5e0e460ce2670e8d7f7f2fa,SP,98.79,1,One-Time
82cf026d2029de6c690c1248f63962d4,SP,87.96,1,One-Time
82d0f1877418ebbf240f303990d18d82,MG,153.9,1,One-Time
82d138ae6fc1dd103c9b3eda595b61da,SP,89.0,1,One-Time
82d2f1f1ab137487fa52f3b9df784c5f,MG,0.0,1,One-Time
82d30031771e168e3df9a1692a36f69b,SP,0.0,1,One-Time
82d328834d8318d50237978464defb0e,MG,0.0,0,One-Time
82d33d3f1cd1fe8c3cea4263b71bcb80,SP,279.0,1,One-Time
82d36d5b6aa8c9c4678e7c848d5970c8,SP,84.9,1,One-Time
82d3e8adcc5eaecb0594f0b20a105d93,SP,249.0,1,One-Time
82d3f2203b03cb12e76507855da095d3,SP,336.98,2,One-Time
82d42df38aa8ec85ace70a0e8d8b2938,SP,0.0,1,One-Time
82d455d9a4055ef728a65f270b88c69c,SP,0.0,1,One-Time
82d46759af0369aad49084bacf85a6c3,MG,335.98,0,One-Time
82d5e330a81a4053bffbacd7fee07db5,SC,209.99,1,One-Time
82d836823edc2dde73a44eddd95f31cc,PA,60.0,0,One-Time
82d9f1ce8abc42103db9346fad55301f,PB,0.0,1,One-Time
82da2451de6e77fbfa5a19de351bfd56,SP,135.0,1,One-Time
82da75145ef6670c4f592dac3742fcc3,SP,318.0,3,One-Time
82dae8f2418845de8de1b8ebbb41a132,PR,118.99,1,One-Time
82dbecae40ab614c1704cf7f55b5221e,RJ,11.6,1,One-Time
82dc7709472b30bc2cc2c4ce1bd6f1ca,SC,0.0,1,One-Time
82ddb85c2420994d709ee21503e44eb8,SP,548.7,4,One-Time
82de2117e45caae62d809e83830601e5,SP,57.9,2,One-Time
82dea37135f62f80afea41bbd62903a8,SP,25.0,1,One-Time
82df20cd5060f866287f5a29f520ce95,GO,61.5,1,One-Time
82e16480f3404a46a30cd9976acdb161,MG,75.0,1,One-Time
82e234f722a0424865f264e825423f24,PR,42.9,1,One-Time
82e408d35b53ac7fd55751ae4986079e,SP,109.9,1,One-Time
82e63aead54e127900e93729dca4f2e1,SP,185.03,1,One-Time
82e63e635cd81cbfc7552041b3f6bd54,ES,93.9,1,One-Time
82e64e3af13810067a2c33a1372580be,BA,199.0,1,One-Time
82e6a6e5f39a19a28f7f98a4fcf1024c,SP,0.0,1,One-Time
82e6c84b6004988f9a7d0d69f057e96e,GO,117.7,1,One-Time
82e87b5412a837040b841412a5278381,SP,45.0,1,One-Time
82e96180bc6414637a1c25c69d36037e,RJ,114.9,1,One-Time
82e96a74eeb99b61395a1403630fe437,MG,53.0,1,One-Time
82e974b142d5542642c9336e02ad52b7,SP,110.0,1,One-Time
82e9bf33e750d1eb9d559d80fae0686b,PI,24.99,1,One-Time
82ed7c6aebdb7721e9426f254e4677bb,SP,0.0,1,One-Time
82f04f173a9cea307a6e19dad330b86c,RJ,49.9,1,One-Time
82f2cef06e08b1f458d5213fa9c83331,RJ,249.9,1,One-Time
82f41c4dd4139c7e9f486245bf6294db,SP,0.0,1,One-Time
82f4c5b067567555f5786a751bfe81ab,SP,58.9,1,One-Time
82f522761f4f6458b850c7ebaafee1ea,SP,39.99,1,One-Time
82f5376e1df26ee3905a38a3f2421824,CE,169.9,1,One-Time
82f5d25d5f7c9f2c11c018223817e6e5,SP,0.0,1,One-Time
82f62de596463538225a8797f7c950c4,RS,115.87,1,One-Time
82f63f26a9137f4d215a3f9a7a62977e,SP,119.0,1,One-Time
82f78e34ccf4f5e160f2b36eef6aa1e7,SP,69.0,1,One-Time
82f7feb906cffc635edc1212ea2c3e97,PR,238.0,1,One-Time
82f80356fc402cc18b069e2328fc440c,RS,169.9,1,One-Time
82f899571674ff6479053e8e24b17e5f,SP,105.9,1,One-Time
82f9a6d86a581c1fe5a83fddbd010549,SP,0.0,1,One-Time
82f9f896a5c5d28fb1e98ce844e5f77c,SC,99.9,0,One-Time
82fa3ba1037d792628f782e2811d76d2,RJ,160.0,1,One-Time
82fb46292a999e7db9e2391c407f76e4,ES,110.88,2,Repeat
82fcbfcf8fcccb37a3e162dcab646718,RN,121.5,1,One-Time
82fef3a0d35fbc616d77f7e7fc4795c8,RJ,0.0,1,One-Time
82ff394fc2b8861825166bfc7ec12644,SP,76.89,1,One-Time
83011c7d99294a16a97db805038e9e9e,SP,88.0,4,One-Time
8303ded906a12765f58a59e11386acf4,RJ,6.57,1,One-Time
83048e04387482dd32e70974b6f656b5,SP,57.9,1,One-Time
8305beba9229336efc837417f8d659ab,ES,120.0,1,One-Time
830aeedd501a65614f802f58f187bac7,GO,99.7,1,One-Time
830be05486a3cdadc108dc8c434beea3,SP,31.9,1,One-Time
830bfef2c7154008273c7e293965718f,PE,330.0,1,One-Time
830c4fabc12e6fecebe876391f445025,RJ,25.0,1,One-Time
830cc5a0496b600ec46404c8988cbe27,CE,199.99,1,One-Time
830d5b7aaa3b6f1e9ad63703bec97d23,SP,134.97,0,One-Time
830d72ce810033f58fb01ceb44cd250c,RJ,299.9,1,One-Time
830e6d22ba593f1679ea0692f0357604,MG,46.800000000000004,4,One-Time
830ec4bec4a5b574b3830e2242096439,SP,0.0,1,One-Time
831038885b8dc5814f64c46fb7c57952,MG,240.0,2,One-Time
831169e5f0a54e2b8ee8e051ba28406b,SP,313.59000000000003,3,One-Time
831225a0814354a7f1a49fe42e02e44e,RJ,153.8,2,One-Time
8312dbf53cccf98b7541b21ebeecc0a2,RJ,626.0,1,One-Time
83130495663da4195aacc1fceea553b6,SP,34.0,1,One-Time
83136218344498d3a9ae689076ce859c,SP,25.0,1,One-Time
8314fd3b9d65ff21314a9b6bf7d12750,SP,89.69999999999999,0,One-Time
8314fde2596597b1e3025d26ee38a763,RJ,492.04,1,One-Time
83159fec45a564430a937f9d37f7ec29,BA,96.2,1,One-Time
8316e5a70ada5d9e134b6cef236e9785,PR,27.9,0,One-Time
831718bd6707ec2db4f411b11f26f3dd,GO,0.0,1,One-Time
83176537f63ef9c7510572006c85ac50,SP,712.9,1,One-Time
8318024f29cee9ab3a09981a35fb8b63,SP,59.9,1,One-Time
8318fcb22f90a345cc35086333d3b13c,RS,205.0,1,One-Time
831a032a3327e2b8325faf9d37953870,SP,270.0,6,One-Time
831b64c47090521cad75ad9a2b09003d,SP,30.0,1,One-Time
831c086692f020a200828871ca93df1d,AP,99.0,1,One-Time
831d35eb07e4ca4974adf2de9a4dbb2d,PR,65.0,1,One-Time
831d3bb8c57b889a07aa4628a1a7e772,SP,203.0,1,One-Time
831d5ed354fc1d51fa7e6a5f981e8069,GO,0.0,1,One-Time
831f15b11a69340ee6ab04132ab40742,SP,399.0,1,One-Time
83202b5abb6390096cac51a29835399d,MG,15.9,1,One-Time
83204b6332128225f205aec5935261d2,SP,226.95,1,One-Time
8320b28a9d789ce874c5401a7eae55fa,SP,19.65,1,One-Time
8320b7ee3f8c74fe3b817291f375bb4f,SP,23.8,1,One-Time
8322ac348d132588470c5e8cc56b2bb8,SP,286.93,2,Repeat
83234e46bf781d976cf0e841d330710c,BA,0.0,1,One-Time
8324412b9a4741da0795da63955680f7,ES,99.0,1,One-Time
8324c8b2c517c5039e0be3d5e63ed881,SP,0.0,1,One-Time
8329519e31cb1b89bd44c3c6ae417ad6,SP,111.89,2,Repeat
8329985f1dee7a65c9111793c4b98f5c,RJ,103.2,2,One-Time
832b462bcebd7bb6ef758c5b6c8c8848,SP,162.0,2,One-Time
832c08e54843ff23ffaf3325b8c19b3f,ES,49.0,1,One-Time
832d9b1424ba5a4e691bdb0bea10ccf8,SP,39.99,1,One-Time
832e1e486c8bc1f7274c0c2066a32625,RJ,34.99,1,One-Time
8330487414ad3eb5e05a6a8a03272b34,SP,19.99,1,One-Time
83310fe98ee56bbaf1cda2332d53dfa2,MG,132.8,1,One-Time
83312cdde131cd1856e5534992a10599,ES,233.5,1,One-Time
8332087628e2fa58f82c575e7e685343,SP,155.4,1,One-Time
8335867dab25b0b9e2ba0f5e6299c870,RS,0.0,1,One-Time
833595cb77d684c9a0ebd1d1476026f8,SP,90.0,1,One-Time
8335dd62c5eacbf136c1613ddf1b06b3,RJ,58.9,0,One-Time
8337b30c655f04397bf9d00091475419,SP,25.99,1,One-Time
8338340a8f7154c52932012830e0f7d9,SP,300.0,2,One-Time
833921e810f165ecd4d84c15c656bd98,RJ,369.9,1,One-Time
833974ee91dd452c264e016409614690,PR,59.0,1,One-Time
833aa52735ad47163e479b4684b0f82e,PR,49.9,1,One-Time
833b4c56ae7aaccf8683a8ff39f330e4,SP,65.99,1,One-Time
833d0fafdfac39dc21d2f10bb3204121,SP,82.0,1,One-Time
833dd5cf1e199f5ff69147376894a0aa,ES,175.9,1,One-Time
833fdc9a07eb87df2bf3424fba6fa7d0,RS,59.9,1,One-Time
83418c2218f970f9c17d5dca6f775f60,MT,59.8,1,One-Time
8341951b6f798010a018acbb7ef8f0e2,RJ,36.9,1,One-Time
83424063ef94761469011c6834c6c522,SP,39.9,1,One-Time
83424549593093baf504ac260d4615e7,SP,110.9,1,One-Time
83427bc11e1e5fce6f827c2472fc8be9,SP,239.8,2,One-Time
8342f97903858e40d68c915a4a683884,SP,75.0,1,One-Time
83450bc87c9135bf76eccb936c559f8b,SP,68.0,2,One-Time
8345624b6fabc374d69c6ea41e86b178,BA,0.0,1,One-Time
83457c761b6c00823416ee26ae189fc4,SP,94.98,2,One-Time
8346b40f1e2e67c7d3512301d49e350b,SP,0.0,2,One-Time
83476105a4e9a12fcddd09081dc6cefe,SP,199.6,4,Repeat
83486a65903aefe02ed3bac7c23b5f65,SP,1917.8000000000002,2,One-Time
834bbf6753657aa88bb712afd799bcb6,SP,239.98,2,One-Time
834d38a7d116877744264152f8cbb4f9,MG,49.9,1,One-Time
834d74663f0b865f6bfff6831756c2c7,RJ,55.0,1,One-Time
834d784a0893881d5586139adfe41ae9,SP,150.0,1,One-Time
834fb6fbf803ce3a26e00ddae5324764,SP,89.9,1,One-Time
835019738f3ba3c7c85fb00d0a9638d2,MG,139.8,0,One-Time
835118867c6782d84b62ed6c3c9db455,MG,60.0,1,One-Time
83511e439930d5ee33c12a4712d1baa3,SP,0.0,1,One-Time
8351ff0f6b9dd7e92b2c808007ce7408,MG,269.0,1,One-Time
83547ceb165bc4e20943f2a9d6f231d7,SP,129.0,0,One-Time
8354efcda5b838cf6203c9b135ce4e0e,SP,143.0,1,One-Time
83554b4bb5c1ea09b8084e0e61798bcc,MG,0.0,1,One-Time
8356af66c0132c203bc366a3d6720ca2,MG,49.0,1,One-Time
8356da38a91336d5af205fd1ae041c10,SP,45.49,1,One-Time
835728b2249d0f5b034fded608209dbb,GO,49.0,1,One-Time
8357549278949996c0eb4c8823a64f25,MG,78.8,1,One-Time
83583269f77ced55852b4e1a407e714d,RJ,69.0,1,One-Time
8358622f4398a86f1f4531f95d1696f4,SP,391.8,2,One-Time
83588092e958b8f322c1bb40c20a8428,GO,32.0,1,One-Time
8359909e0b1e9f97fca681cddd7eddc1,SP,99.0,1,One-Time
8359bfaca63e1995f611738775bfe136,PR,87.0,3,One-Time
835a7d2ca32c5dc3e5bbbd4f00c4a36c,SP,71.98,2,One-Time
835a8dd2f7135b503ccbebafa17db61a,RS,18.99,1,One-Time
835cd65a1ff89e0be89851e41cab8c3d,SC,225.8,2,One-Time
835e7854d4c6aced3451a4cfe1ec5864,SP,28.0,1,One-Time
835f68eb26d8db3fc6379e7553eb77ef,GO,0.0,1,One-Time
8360142e793f3acf43ba7d5ac8e7d694,SP,0.0,1,One-Time
8360a5c47afc3de8a5f3c52e8d693845,RS,119.8,2,One-Time
8361f199e7d95829a5c473a18d7cc87a,SP,24.99,1,One-Time
8362d833c1b53d7c08ff61c9d9932225,RJ,31.9,1,One-Time
836713957002e55fe78f04567a7823b1,SP,49.9,1,One-Time
8367b3947cb0aa76142bc24d69a0cd69,RJ,0.0,1,One-Time
8367b52b2f70e145740d307e3383e6dd,SP,24.9,1,One-Time
836b2050fa44c82f1e6dadd7a1c9eac8,SP,178.0,1,One-Time
836b645f3cd1d658972aca6ac007c8f4,GO,0.0,1,One-Time
836caa69c529a3a06fbacfeff117e4d9,SP,97.0,1,One-Time
83713f647f81aaccd6a0826b0f8d5b93,SP,899.0,1,One-Time
8371680538b9d830239c9109814c8ab1,SP,0.0,1,One-Time
8373cc590948654ebaca5318074397ba,SP,155.0,2,One-Time
8373e82f64fcf52a4b3fee90eb36af43,RJ,89.99,1,One-Time
83745739eb78c2ecf6a0598c5634367e,PI,249.0,1,One-Time
837502a03089bd6634038d02e13e828f,SP,49.98,2,One-Time
8375b2713e9cdbe8191eda82663fcbec,BA,49.0,1,One-Time
837660857be979dae54fd10cfae1f6bd,SP,119.0,1,One-Time
8376b5530eac9f3fceb2ae8f7c58947e,PB,90.0,1,One-Time
8377420a8b3549f6f40dca93815ee602,SP,0.0,1,One-Time
83777094b4f10f1cd007f58ae73731df,SP,29.99,1,One-Time
83795f9c6093934678c1ca1d1a943dda,MG,69.9,1,One-Time
837a2bc40e70b541094e51aff3cce3bc,SC,39.9,1,One-Time
837ae415f944ad89faf111b34cb260f5,SP,116.0,1,One-Time
837b4a3466a4bfac39cc4c4965dd6c79,CE,0.0,1,One-Time
837bdcc845d5886778a03a7c45fea8ad,ES,119.9,1,One-Time
83806619a5ecb658ee655b8a8544350a,BA,0.0,1,One-Time
8381bb7c1a0fac1247790fff95b56df6,MG,319.5,2,One-Time
838220ee1d5eefbc13a167592288f9aa,SP,259.0,1,One-Time
8382a41c1ad0d5467ab70e368c381bcc,MG,0.0,1,One-Time
8383675fece8dff5aa240aa875e5ba4f,DF,26.9,1,One-Time
83843227d65566044d6b1a1cb6236acb,MT,29.99,1,One-Time
83855aa953d1bda3d37b62407695a433,MG,0.0,1,One-Time
8385f16bb09ada97360ef47132cfea7e,SP,94.9,1,One-Time
8385f5565f4ef0ed8ebdb6615d40541f,SP,59.98,2,One-Time
838aa2f09ee5cbf0fb2ca07b1cc2c5e4,RJ,120.0,1,One-Time
838f77f7ec5db54608630793f3267bfd,PR,126.99,1,One-Time
83915016a26b0ca42e3caf1070664d1f,SP,18.99,2,Repeat
83935d750c83951d7d0211a3c60e78fd,RJ,119.9,1,One-Time
83941fec1ea0d5752f8a0bfa124a5bb0,RJ,26.9,1,One-Time
8395d05dfd429598af89049734873309,SC,51.9,1,One-Time
83960e7c0098300727d956b3af597bb5,SP,110.32,1,One-Time
8396c03f207f8a7b155a99fc1e56a98e,SP,158.0,1,One-Time
8399b819867aecaf684401ea850d3105,MG,0.0,1,One-Time
839a04051a2c347397fd425d01fc3eb2,PR,509.70000000000005,3,One-Time
839a6a8d2ca0b2ca53770c3b8b0ed8dd,SP,75.0,1,One-Time
839b122c77f655a8b9a8408321ef8be4,SP,74.58,1,One-Time
