customer_id,Revenue,Segment
7fa04dfbc22880710a5b2cd2319771fa,0.0,Low Value
7fa3f8a493bb8ed3a71943f0f734c429,0.0,Low Value
7fa7ba885b03d2c06982d96ecbcddb0d,49.9,Medium Value
7faa5e8b6dfa50377c3c5f482cf83d8d,0.0,Low Value
7fae115999743402d055e4e73f1998e4,220.91,High Value
7faff2e2df2eb442e0a8bc56327d614c,55.9,Medium Value
7fb2b65bedebe320d3192b4a1497dec6,85.5,Medium Value
7fbae1934dd59a12e1a9dd69e7d4d723,29.0,Low Value
7fbb6d8f1f76288d32ab1a4e74da34c5,0.0,Low Value
7fbecaab8a33b21ca0bb6ee1f4d26658,269.0,High Value
7fbf88ff76e59e08e171135cfae0ca75,49.9,Medium Value
7fc2c421252081c686b320d8755ca82c,56.9,Medium Value
7fc3cdf9b7da8a526fde4bf5368d73c6,69.925,Medium Value
7fc5f80feaa9ec1ed5eca61ae1442c18,38.9,Medium Value
7fc639763b7efd44b1e6414d294da00e,149.9,High Value
7fc951e458a48c2688486469e267a004,54.0,Medium Value
7fcafd16846ad802c6e17347e4dccaeb,49.9,Medium Value
7fcba42041eaec8f0b20ea6afdfe15df,56.99,Medium Value
7fcc165d6ad0d1eba335f8f13181b77b,29.9,Low Value
7fd50b75c22e82c5837f314be3da0c8a,66.89,Medium Value
7fdc7bc8acb4c2a7ea0025b571f1335d,119.9,High Value
7fde2d6f2cf3c49133b7bdb1a06f6499,24.8,Low Value
7fdec9ff3ee1b114201473991d35fc8e,27.93,Low Value
7fdf820b4278c872acf79acb67277d9a,69.9,Medium Value
7fe0fcca9811d91b838c889188c0b4c3,29.99,Low Value
7fe369a374dba4f97910c97f42cd6d6c,49.9,Medium Value
7fe5de4fc2e3d9eb1407f4a3b95a4028,62.8,Medium Value
7fe9cf15cf1de9a6ffb4a9206c6cad29,145.9,High Value
7fef4de812315967e0c7b699e88c5753,0.0,Low Value
7ff0197ba562b5d83bfe9cc3e64dec79,121.99,High Value
7ff077542c9ad55ad5c8509ce1638f0b,49.9,Medium Value
7ff147dcdbedd33f8508f93823a7deae,529.99,High Value
7ff16ad2e795bbfc09bd07c19f45712a,152.0,High Value
7ff1878b5bab79fd54335e9c12c16ad6,22.99,Low Value
7fffdbfdb2ad76e8b7e3555c6520e0eb,17.0,Low Value
8016319eeee0eef906edc54eee031f5b,99.9,High Value
80172250f4b01859c09d7308e3090a5f,28.18,Low Value
801b0d06f80f85c5b7da52b025bf90e9,49.0,Medium Value
801b53359d2880a9bff63574103fb74c,40.0,Medium Value
801c34a3c4c4aab02fc0024fed586a70,129.0,High Value
801df057e3b5edd086fb9d1410385c6c,117.9,High Value
801e6180e5243811a13691ccd1c034ad,49.7,Medium Value
801f934599ea892467bf98b9ecf78a84,25.0,Low Value
8021302579cee7312c300290e35d490e,34.9,Medium Value
8026ec946c27bc09c707cbeedc0ab774,49.99,Medium Value
80282a1a77281692a0339c2a08d0e6af,18.9,Low Value
802fc620c605578d990d6adee0138983,0.0,Low Value
8031dbaed180f63387289db3223406f5,95.0,Medium Value
8033b326df991ace634ac72bd3a02fb5,5.9,Low Value
8033f408bcb75134075db3eb60b49937,99.0,High Value
803461347ee3462973945864b85228dd,356.0,High Value
803745e28953d4e624617873448f2118,299.0,High Value
803b4fc75d3fe8c5dbed83f50b3fbd8c,98.9,Medium Value
803c530613f5c4ee03502be0d6894de0,89.99,Medium Value
803c7901a46efc90aec32e744c008b4a,0.0,Low Value
803c79929e84a92a233e3a619b021e3f,369.0,High Value
803cf2051fccfd1c128910329ecc6968,69.0,Medium Value
803f32a3dc54fccf006d57d5f2df9b2b,36.9,Medium Value
8043a0586ae1fa4333b323923dcee8b1,139.0,High Value
8047663cc2501e282cbabfca268ecd60,39.99,Medium Value
804d68cab16d3e1422774ecb9b737bb7,199.89,High Value
804e8e7cd838a3024fd3dc5fbc65e8d7,189.0,High Value
804eb66464db178ab95f5f4ced1f4a9a,129.9,High Value
8051546e4730145100f73eb919000a81,159.99,High Value
805363c3cdfb04fca106609664537903,19.9,Low Value
8054a88a9a8d77ac917989011ae4e6f4,75.0,Medium Value
8056ad5fa2f60432765758ccd7f037d4,109.99,High Value
8057782b9fe4e1c8f53e7f0c3a052c92,119.9,High Value
805f4b6e9ce80113e9e5cfbefa9577e3,21.99,Low Value
80619f2cf1031b5d585332d88443477b,40.8,Medium Value
806208e553859c0d15bfad9869b82ab6,23.99,Low Value
806b0845600ffa2d9291fe036eb4caf3,90.0,Medium Value
806d474e9a918d1a61035282331b47ba,0.0,Low Value
8070421f2403a1c13d1b4f38e4a76914,68.99,Medium Value
807241193998f88941b5e369c762b9b7,133.2,High Value
807296d62da788dec65e395496233222,16.5,Low Value
807c0ac284bee9b2f6dd25c571158821,17.99,Low Value
807c1f920ed66cd5304366cf432d11fa,77.9,Medium Value
80811431006db23119a168cb745a0459,169.9,High Value
8082996e039c772b71d8df530f5fea4f,0.0,Low Value
80846d571262926feb13147a5965a9ba,34.9,Medium Value
8084988c704b5a6e5b45abc717aeb814,219.9,High Value
80877462f1e8e7f01d9f953846dace4d,95.0,Medium Value
808942bbefc6f873eddfc7821ef89a6a,58.0,Medium Value
809315a1949aaa03742fd32f417e05ca,134.9,High Value
8094028cc1d2fb8265b6ce3c2a9b81ad,399.76,High Value
809813761ed3f1f82a8ab5e4e216fa41,49.0,Medium Value
809988e0e5fdc4bf04b87fbfdeb9d249,10.9,Low Value
809ca96e9696b9be5f69cd7ae803049d,4.5,Low Value
809cae6799909f9cd7c3e7cf6dea2193,0.0,Low Value
809ce1ac1085b68cba28dcc31e08ac22,0.0,Low Value
809ef7517bef25761d1d8595dbd9db0b,25.99,Low Value
809fc20b31145a22236be77daa2d1280,189.9,High Value
80a9d13e96577f2660a741833c1d0e6b,129.99,High Value
80aac3f3538c44e6c724c5d6faad48ea,129.8,High Value
80aff285a3aeb1162d1431383afd871a,0.0,Low Value
80b26cc3fbfbafe53feffb98dc55b7d6,149.0,High Value
80b38dcb7c9c1ddf4996db4f3cf1782b,55.9,Medium Value
80b47854804624b05010c421342b755d,21.5,Low Value
80b5c70d20058c553d662a56cbff22e5,49.0,Medium Value
80b6a368bb78dea2539249804957a779,89.99,Medium Value
80b758aa7d0e471b4d98c1e107951dac,129.99,High Value
80bb27c7c16e8f973207a5086ab329e2,147.9,High Value
80be5593177c5863d92b84a8b3e2361e,29.0,Low Value
80c005e764b7eb039df094f0c3e22c70,59.9,Medium Value
80c663ae112847b03d69e4eb1e041024,64.99,Medium Value
80c90ad8b349c3d26dc554492c280448,679.0,High Value
80c9360aabd15ede059a81021be4ee54,84.99,Medium Value
80cfc1c16082dcb5bab658bc44bac0d9,89.0,Medium Value
80d0037495c69b62744f1c230b693c28,75.0,Medium Value
80d1acba72cc1dd62e91c5858bed0ef2,0.0,Low Value
80d1ea0d2b7efed97c0d9f71a5033e7e,24.9,Low Value
80d229e87da02e1ccb5b8f7697c823ea,89.9,Medium Value
80d29c5d01827c0bcbbec7dd1f76fd13,123.6,High Value
80db7607bb2c656e30f2bd272ca44e37,115.7,High Value
80e00a7b9ead7590bf05116f0237c896,189.99,High Value
80e1f7ec74cb1a0c9e41183fbe92d03e,31.9,Low Value
80e368e41c2ca7f187d9311e768dc902,149.9,High Value
80e73006367ee828a4f5c2531aa222e1,10.5,Low Value
80e92ac8980c0466b0e312d53fdda748,0.0,Low Value
80ea9b35f8854abb863d90d42261c8fd,20.9,Low Value
80ebd337ccd5c89fc974009d8249c539,56.99,Medium Value
80eefdb25d6a9d9bdb97dc6fcf73cfd4,539.0,High Value
80f57b3b7146982298ace38333bc7361,20.0,Low Value
8102e59409ef53183afa74b08fd2a82e,359.9,High Value
81050b2b79121c8c187dfb112f322ea2,69.9,Medium Value
810581f011b77fb9ffb69c1c6d3c55ae,829.0,High Value
810a52eb0ea15137dfffe39e8e3e1f5d,99.0,High Value
810a9a2fce946bf92306da103ca1575f,19.9,Low Value
810c70bb9085833beb866a42a6d6905f,112.99,High Value
810c710aa4f69da0a93dbc4932e3556f,39.9,Medium Value
810ca82bf6afbeba3364ffda188f3175,79.9,Medium Value
810def6bb8f8c33be446269adcb3400c,89.99,Medium Value
810e1355f46182a401dd527112b5bda2,299.99,High Value
810e3ae74920002d70c093edc274de56,43.9,Medium Value
81133c6f891edaf2cd1193b262ab2ba7,249.65,High Value
81173dfefc72d08cc9b859fa647edd0a,0.0,Low Value
811eb213107b867d8040702972f180fb,105.0,High Value
812507a0e65151f744bc39ee47915ac2,74.9,Medium Value
8130a5b332a233457aad5d824b9df2cb,128.9,High Value
8131bd36a12397d16fdc61fb8cdb0132,139.9,High Value
8131f432e2ec1bc580f707962a2375eb,29.9,Low Value
81337c15685ad8f9c5fec9ce8762d064,66.4,Medium Value
81337cee9ecd375f3595574b60193116,74.99,Medium Value
813585153cd8b4b6c06e576d818ec985,59.99,Medium Value
813a625a578851760225edaedaac92be,89.9,Medium Value
8141b3314eae4933d7029781cd8ee1c5,33.9,Medium Value
814286cc1f3e933227c148747bbe3a71,139.8,High Value
815161dd095d48c21f6376a792b5015f,122.99,High Value
81530e422d2a60a81dd5e8ad8044abf9,129.9,High Value
8156e9b793de0ff0faf06bb7cd6d3078,97.99,Medium Value
81595fa5eb02beecda64282ad13287f5,320.0,High Value
815c04254741d959b31d232475606811,144.94,High Value
81605c01eb9bc8b880b23a3a06173423,135.0,High Value
816092f5825c3e2cdfdd4af546d4d04c,39.0,Medium Value
816093dd2f12bff6689df8bbd77f5989,59.9,Medium Value
8163a1aaa6da7b99c881995e4f45a983,99.99,High Value
8166ab68030fd04c8dc0de68122091ac,0.0,Low Value
816daa6ba305039a70aac15999e867d8,70.9,Medium Value
8171070e394e383aa9e30a6caf827294,89.9,Medium Value
8174995fcbfc9db5d3b92df3afdf04a8,49.99,Medium Value
8176dcb6bfd2aeb26c35863d2cdf5c54,49.0,Medium Value
817d2ffe84fb41de0fe97ee175584893,29.99,Low Value
817e5716f6422034866ebf8ca98df738,249.99,High Value
81823f8c0aac243529e583ef9eee3676,37.9,Medium Value
8183af415159fdfb156e806b3d97b25f,139.9,High Value
818424e02ee185318b30b99bf7f9cd29,119.9,High Value
81842ed372f4a8873582eac1ed85f51b,35.0,Medium Value
81865792a5df52436b4e759b4ba21412,0.0,Low Value
81886a904fd1466adf8129fc130982af,83.9,Medium Value
818c5267380dd59eaf5d3caba3623493,18.9,Low Value
818fe75a5a6229b3769b04c4ec9be2f5,0.0,Low Value
81936ea8a94431b4ccddaf0207921467,120.0,High Value
8194a6cea93c5c653e7956f0b962b5f7,451.5,High Value
81a38615d0ede5ea909b8852cd9e052d,0.0,Low Value
81ab27ca3671e55b845b3d241a6e9232,199.0,High Value
81acf66173bb80d6988f3aa37d56176b,0.0,Low Value
81af76c39cb9a7acdbd7eb13b8c465aa,26.49,Low Value
81b133c3f4e30a14a6585a2f20ff150f,69.9,Medium Value
81b6c19bee3e72e8cdec6bfa0cc6b4ac,0.0,Low Value
81b78a4d236acd0b23c624452064fcba,0.0,Low Value
81b8cf2a9fcf007493164ed578c25a92,49.99,Medium Value
81c2d4339cd6d2a719864e6164abd93f,0.0,Low Value
81c32144b6a09db6afb39476c7fa1bef,182.0,High Value
81c56b23aaf4d8d2658fbd644da888a0,0.0,Low Value
81c77a75270704be7d9732688b54670c,59.9,Medium Value
81ca8250e79d5f258b256c12a2377c6e,0.0,Low Value
81cb636c47b06d8341897400b8553d5a,19.9,Low Value
81cfe11d1b667c768e77b6a9db5fe9b3,129.9,High Value
81d2923bb77ffedb4cd2f5a5fd4dfa5f,34.99,Medium Value
81d45f2cb2b1bd8fb94d5ea3fbbfd612,64.9,Medium Value
81d6253f213c5061ff0cfe8820997b59,16.46,Low Value
81d8bf17c9e450228efeedd2603edfaa,2649.99,High Value
81db097ffce4bd958cfffeca7c41e301,89.49,Medium Value
81dd84d8f44d7aac9fa58e473583586a,0.0,Low Value
81dda950ceecf790dd1d1109177c60ab,158.0,High Value
81def1193ae82b7a35da05d0565767fa,0.0,Low Value
81e4010e03542920c2ed6a9e4e818c5a,15.55,Low Value
81e481d14580da9f6a46a942be25a6ff,19.0,Low Value
81e76bec3ed10f1142ddd6ceec03718a,38.9,Medium Value
81ec83db6df37d3fb8dea9143e1688a8,56.0,Medium Value
81f08296bfd8ca38b50fc96163880b03,86.9,Medium Value
81fde78227bbac716944e215b6895639,96.0,Medium Value
820caa0a0719ccd644acb88c7ddc0cdc,44.0,Medium Value
821f53b27e4b64f4f37a864b1b05d097,659.0,High Value
82295e39e2c0d06b12e6223d614bcb95,34.3,Medium Value
822f8a40329301cf7d1bca84bb58d67f,89.9,Medium Value
8232307186e5914a3bcf85d23e5f447a,180.0,High Value
8234ef6394990aa58bc7078911f82f1b,119.0,High Value
82380b485ec5234cdd668f5531791200,590.0,High Value
823baafc843bd105b854214889d74649,169.9,High Value
8247de12f35a00cf569c5b6a00a746ec,42.99,Medium Value
8249686a806918848deca8e070f8995e,81.0,Medium Value
8250fbe8129ad082184ef06ef3a23e30,0.0,Low Value
8251ed483369858c120beaede24c5ff6,52.9,Medium Value
82531daaa7ffd6e710d9aa041b64f4fc,19.99,Low Value
8254813baf9d7549e605899e91ad1c1d,99.99,High Value
8257f5fe71afed0d494554b7b0ffd125,0.0,Low Value
825cc36c0efad99b50473d8d29e9e33b,119.99,High Value
825d3949166e60c38be0fa30394176a0,114.90000000000002,High Value
825dd8ade1078c7e3fae513616a574f3,50.9,Medium Value
826303f32007dc49ba0fbf597caf80ec,110.0,High Value
8266a33ae45def22e9a5142f504746f1,130.45,High Value
82688481083063f3400d68f9cd676211,99.9,High Value
826c449cf40b8267142abd5c6e753ae2,18.99,Low Value
8270b1dca7d4eb270ea6bd43aaf8780d,399.0,High Value
827475b6b295e186c7b7c8eb2199039f,47.9,Medium Value
8275b03e3f503c419857e3ab73cefef0,179.99,High Value
8279be4e9b2fbb615ace365178b785a0,84.99,Medium Value
827af9fc3113e6e7b0cdc85dea8fa44b,0.0,Low Value
8284db19cf25ea2d402d03d10ff6c7d0,0.0,Low Value
828a8eb27198a85e88b5bd7721a550b4,109.9,High Value
828a921fd1c1e8a6dd7ffb814fd0a82a,209.99,High Value
828f1ae2f85035cc0bc40cc8d2ec9208,120.0,High Value
829eb0feec6f6c9951cba042e10c6960,174.99,High Value
82a1b94574f9998850b808a80c8ac63f,49.9,Medium Value
82a5e0a32808abf9bb604e683dd28b96,0.0,Low Value
82a7d2deca38556c56f1fa8ed11fb08f,110.3,High Value
82a7dec4fddec9bb2e7bab5fda69245b,42.0,Medium Value
82a942ca919e963244fbf83c6ae50ab7,34.99,Medium Value
82ab8d779ce526b08d6b92769be44c49,126.99,High Value
82af14f8016b232e088146dc208b60af,0.0,Low Value
82b10cac246970ffdf60e1d93a9a9816,59.9,Medium Value
82b2c7e623ab782bc767791920cc36a7,84.99,Medium Value
82b6a2e2d907efea9282dc7aeff94c79,0.0,Low Value
82bbfd611198a89d2be66389d603e4ba,31.9,Low Value
82bcb56cc9c88c81a65b22ec0159907b,37.9,Medium Value
82cb8c783b1700af07ae77355cc81c70,14.9,Low Value
82cbe18a587cb972ef38ea261c260740,59.9,Medium Value
82cf026d2029de6c690c1248f63962d4,87.96,Medium Value
82d30031771e168e3df9a1692a36f69b,0.0,Low Value
82d328834d8318d50237978464defb0e,0.0,Low Value
82d3e8adcc5eaecb0594f0b20a105d93,249.0,High Value
82da75145ef6670c4f592dac3742fcc3,106.0,High Value
82dc7709472b30bc2cc2c4ce1bd6f1ca,0.0,Low Value
82e16480f3404a46a30cd9976acdb161,75.0,Medium Value
82e234f722a0424865f264e825423f24,42.9,Medium Value
82e64e3af13810067a2c33a1372580be,199.0,High Value
82e6c84b6004988f9a7d0d69f057e96e,117.7,High Value
82e96180bc6414637a1c25c69d36037e,114.9,High Value
82e9bf33e750d1eb9d559d80fae0686b,24.99,Low Value
82ed7c6aebdb7721e9426f254e4677bb,0.0,Low Value
82f04f173a9cea307a6e19dad330b86c,49.9,Medium Value
82f522761f4f6458b850c7ebaafee1ea,39.99,Medium Value
82f63f26a9137f4d215a3f9a7a62977e,119.0,High Value
82f9a6d86a581c1fe5a83fddbd010549,0.0,Low Value
82fb46292a999e7db9e2391c407f76e4,26.89,Low Value
82fcbfcf8fcccb37a3e162dcab646718,121.5,High Value
82ff394fc2b8861825166bfc7ec12644,76.89,Medium Value
83011c7d99294a16a97db805038e9e9e,22.0,Low Value
8303ded906a12765f58a59e11386acf4,6.57,Low Value
83159fec45a564430a937f9d37f7ec29,96.2,Medium Value
83176537f63ef9c7510572006c85ac50,712.9,High Value
831a032a3327e2b8325faf9d37953870,45.0,Medium Value
831c086692f020a200828871ca93df1d,99.0,High Value
831d3bb8c57b889a07aa4628a1a7e772,203.0,High Value
83234e46bf781d976cf0e841d330710c,0.0,Low Value
8324412b9a4741da0795da63955680f7,99.0,High Value
8329519e31cb1b89bd44c3c6ae417ad6,11.9,Low Value
832b462bcebd7bb6ef758c5b6c8c8848,81.0,Medium Value
8337b30c655f04397bf9d00091475419,25.99,Low Value
833921e810f165ecd4d84c15c656bd98,369.9,High Value
833974ee91dd452c264e016409614690,59.0,Medium Value
833aa52735ad47163e479b4684b0f82e,49.9,Medium Value
833b4c56ae7aaccf8683a8ff39f330e4,65.99,Medium Value
833dd5cf1e199f5ff69147376894a0aa,175.9,High Value
83418c2218f970f9c17d5dca6f775f60,59.8,Medium Value
8341951b6f798010a018acbb7ef8f0e2,36.9,Medium Value
8342f97903858e40d68c915a4a683884,75.0,Medium Value
83450bc87c9135bf76eccb936c559f8b,34.0,Medium Value
83457c761b6c00823416ee26ae189fc4,47.49,Medium Value
83476105a4e9a12fcddd09081dc6cefe,99.8,High Value
834d38a7d116877744264152f8cbb4f9,49.9,Medium Value
835019738f3ba3c7c85fb00d0a9638d2,69.9,Medium Value
835118867c6782d84b62ed6c3c9db455,60.0,Medium Value
8357549278949996c0eb4c8823a64f25,78.8,Medium Value
83588092e958b8f322c1bb40c20a8428,32.0,Low Value
835a7d2ca32c5dc3e5bbbd4f00c4a36c,35.99,Medium Value
835cd65a1ff89e0be89851e41cab8c3d,112.9,High Value
836b645f3cd1d658972aca6ac007c8f4,0.0,Low Value
8371680538b9d830239c9109814c8ab1,0.0,Low Value
8373cc590948654ebaca5318074397ba,77.5,Medium Value
8376b5530eac9f3fceb2ae8f7c58947e,90.0,Medium Value
83795f9c6093934678c1ca1d1a943dda,69.9,Medium Value
837a2bc40e70b541094e51aff3cce3bc,39.9,Medium Value
8381bb7c1a0fac1247790fff95b56df6,159.75,High Value
83915016a26b0ca42e3caf1070664d1f,0.0,Low Value
839bbfd4ff93b592c82a44dcaa9515c3,0.0,Low Value
839c363922615cf40c8fe20a1fe505b6,88.83500000000001,Medium Value
83a358d2dfda16894534650693a72962,89.0,Medium Value
83a5ba30a932fa199f0bb83557d3c1c4,0.0,Low Value
83a660cd68c5879571b819200b90a74a,489.9,High Value
83a7ace6f095bf0db43421e33d358c17,39.99,Medium Value
83aba9785dbb2e81044c9da5fa9e740c,59.0,Medium Value
83abd11daa7c9c89e248e0ac8806d296,90.0,Medium Value
83ac8bddc9eab52882f59e51fab78668,24.99,Low Value
83ad84ada96d58cded17e914b6ebf2fb,69.9,Medium Value
83ae3211482988043fe83d0231270370,0.0,Low Value
83ae47dedb34563d71d7a406f282d2eb,99.9,High Value
83bcfeb972ccaa57c18425b7e67ff5b5,0.0,Low Value
83bd8551b3eb05460414882a2f4be504,99.99,High Value
83becb81c1eece4f3d1f7898a775509e,49.0,Medium Value
83bf39384884016d6218c5cee2dca7e7,66.23333333333333,Medium Value
83c4b558e510a487da67673e4a13ad0b,69.9,Medium Value
83c69c716404a358893f81c6497e6ed3,54.9,Medium Value
83c9cab44e9704290e6302a6a315dfed,219.0,High Value
83ccefd1c66a787e7bd1be2601b558e4,93.9,Medium Value
83d0c398734ab60891d351269aca2aa0,25.9,Low Value
83d1d424c386ddd0ee98407d038bcdb2,64.9,Medium Value
83d4f03665f228247540e9d373cbc65d,20.0,Low Value
83d7ce850affd631c13afbdb4dd8153a,23.0,Low Value
83df7bbe723ca55830fb04312354aef8,48.9,Medium Value
83df90c049a8ba9cb243389ad5b8e965,137.2,High Value
83e1722d7fa45e1393a1226cd68c46b1,94.9,Medium Value
83e275aa6842700143e51815fedef692,0.0,Low Value
83e4c3f55854c0fff86e25063f1c427e,99.0,High Value
83e62ab4d504cdf419c2b24114e7c923,239.9,High Value
83e7958a94bd7f74a9414d8782f87628,10.9,Low Value
83e87d38981219b636282a1ae1ec7e8f,55.0,Medium Value
83ec837051b48b7b5bd1c090ade0b5ef,0.0,Low Value
83ece8f00fe7797a34e553ee79bae30e,15.9,Low Value
83ef1f252706449abbfaaaac01e61028,0.0,Low Value
83f6b0c43f9281884da6fb400b587207,19.9,Low Value
83f7218d5d9227877fc3cc94c8d76022,35.9,Medium Value
83f8d55d76bef02be576cda81d97f901,122.9,High Value
83fa3228f0ecdbe2e332db90357ce16d,74.9,Medium Value
83faa5fb102b850f97c0496302cf67ed,0.0,Low Value
83fd68d2b08aaa9b1cc965b48f227f3a,0.0,Low Value
83ff4d3fae541d685ea8687e934c43ec,594.21,High Value
84009bbebd5f9234e02f6c4e3775b209,99.99,High Value
8401822eaa54487354bf6c03c7f611d6,0.0,Low Value
8402969a176c8399bac1a5bb919892f5,0.0,Low Value
84032c13e75382a35c99ae73156b30b9,135.0,High Value
8405f731b36baec7dfc9501225f9b117,29.99,Low Value
8409538dd13716baf525432c99d7fb79,96.99,Medium Value
841088947a30cfa375e8a39161760234,0.0,Low Value
8412d0d1e390c716c100d6abe6196b63,29.99,Low Value
84159fbcec32813b7cef06f3cac9cf34,89.0,Medium Value
8416fd034dbaeface8a52c0819d3dffa,349.99,High Value
841bcd01c92230235231c7d75d93d413,89.9,Medium Value
841f30966ae0587fdeec6256304dcb2b,105.6,High Value
842086dd425ca0aae2a88988a0eac805,329.99,High Value
842179805374fa47ba9be8dc1e8363db,34.3,Medium Value
84220a49722bfd4dbbee9b4d13516111,70.0,Medium Value
84221ef6a84e65bd86d451937df0a476,229.9,High Value
842ad135d6bf78e814d79337d77794f2,20.9,Low Value
842bff27a9fd73c774aeb526d0f53113,51.0,Medium Value
843091dadcbbc401bff7450c81ae48f5,120.0,High Value
8435888e6fe36391280b28b89412fabf,145.0,High Value
8435a9cfc61e4cc170e657e9bce90f22,118.13,High Value
8437a9f9feec84225c9149338f73317b,179.0,High Value
8437cb35ad639338a15d5d952434aaa5,21.9,Low Value
84394f56850c9f22ebf0013c1476cfb0,83.9,Medium Value
843fce53a8077f28ff10cbfaab2ab957,159.9,High Value
844022059684e7a51ff0a093fc43c33e,28.9,Low Value
8446991c51b227e838433187acbd1181,24.95,Low Value
844f54c49898195cea2b5ce2f541b586,199.99,High Value
845ad037b6e39255ab457e1c587eb455,63.99,Medium Value
8463acc278a8687036190453074efb4c,69.0,Medium Value
846cc82097677a122b93094e20b421d9,97.5,Medium Value
846e4612bebdefeb3a65aa63fee59e3a,395.0,High Value
846faea83a00b2cf670d94cf9df84e70,23.7,Low Value
84719028dec21814e9a26fbfc82f3633,49.99,Medium Value
847ccb72903181d30dbf321c3d0b10ad,0.0,Low Value
84821d3b23078095ceaa4bd87a95caa5,169.9,High Value
8483380368f794011993cbca25afc573,109.99,High Value
8489a779297d411d3bf70f720512af54,0.0,Low Value
8489c1cdbf5c5090f9a8bbf5f280c395,28.45,Low Value
849eefa91907d63e6dcaca86a4de7696,99.9,High Value
84a47f8d8c6644a10014aa971d7383d5,119.99,High Value
84a7776f914ff19505e44effba86455f,0.0,Low Value
84a7bab3a01dd7085bf2b17082e6c8a4,24.99,Low Value
84a9bbb6be585532ac042eec12040e42,120.0,High Value
84ad62f33ddb6b13553a850fd3dc2b08,110.88,High Value
84ad9aa5281382be243bc17661907793,19.0,Low Value
84b0fff98a58a5dfa9dfba4a5d42056b,37.99,Medium Value
84b30a3911cd816a291e320ec074edc8,199.8,High Value
84b5012d933ff251917aa48ff80739f0,269.0,High Value
84b73c5705b4ab02fc6556e377ccef05,28.9,Low Value
84b7b98789409ed1c4855867f83c792f,0.0,Low Value
84ba6dec9aff1642cca06ff595a6d86c,55.9,Medium Value
84c51b6e26ff1a9ccfd03cd0ac19a4ee,79.9,Medium Value
84d1ce20856eea1aa76572c618c78c79,55.49,Medium Value
84d33b66fe100b491fa20d4ff2887849,12.99,Low Value
84d416694948fd681e59f5c6fb216999,155.7,High Value
84d7ebc1c8bdfe28b9b835b189695477,69.0,Medium Value
84d81d873c6b113606e9c984c4d24f9f,65.0,Medium Value
84d94df6465a4f0bfaa4e94d45f236ed,795.0,High Value
84d9bb307602635c41895319bf40c8c9,0.0,Low Value
84dfd767031aa71218737ef85c85bc12,29.99,Low Value
84e0688353bf674f564e79eafc025b5b,170.0,High Value
84e15d7bf7388e7c3b6233f4076c3f43,399.0,High Value
84e6344dba04579fafbfedb7e49957ec,149.9,High Value
84e7f7ff867ca2ebcdbe1f789aa7d2f5,39.9,Medium Value
84e905ad975d5d2149146731168b5d65,279.9,High Value
84e980ddc764302628d9be7734c5ced7,39.99,Medium Value
84e9e78c7a4d3df5b38c9bc54cc523e1,249.99,High Value
84ef2720b33d4ca5e5d547bef1bd2973,159.0,High Value
84f338b13c27803e2334e16235c2b8af,59.99,Medium Value
84fa4ef93ec67a77a0329933dbf190cf,95.0,Medium Value
84fb1a23195812de513cead8d4d8e679,0.0,Low Value
84fd4953e8dc540fd9dc1593a2361e2e,12.49,Low Value
84ff702056319d369f8a23d34511d388,69.9,Medium Value
8502c8109cd30372f8d8e9ca8c2a716a,150.49,High Value
85030cd9eacad0c7d2d8e842e463bed2,168.9,High Value
8503a6f694706c9dd1c3b567ab0e3a19,109.9,High Value
8505734f21396405b5477c75a45734fe,0.0,Low Value
850e8006b4f239916012dfd4f9bdeb0e,0.0,Low Value
8510d4be056ee261316e07435eed7b3c,53.0,Medium Value
85163ba34c90e2bd6a3ddbe2995955ee,170.0,High Value
8518c7888966eddd34b73abcc5165b07,62.400000000000006,Medium Value
851eefea71a07755f017e75fae31f2fd,23.99,Low Value
852194f9d026bd2a9a8d12bf995191f2,109.9,High Value
85234917cd71e079f2cb073da6f28fdb,59.9,Medium Value
8523dbf8d5d81b9b1e723c2a7631a9a4,99.9,High Value
852b2cdd699395728e45c941ffd9bfa2,28.99,Low Value
85310f2d3d0bfb31ab8657669422dd3c,55.91,Medium Value
85333adc71614d177d3ac54662b036b2,680.0,High Value
8533fef411165ea5df3fe583670a76cf,109.99,High Value
8534a193d22ff9a77e80361fc2095e71,116.0,High Value
853d372445d1207c07c8c08571734d1c,319.0,High Value
853efca800e071d00c6e5c42c8e6f156,110.0,High Value
85435d6cc5bd5352951d634eafa51ff6,110.77,High Value
854925f2ce031b82bed37d73c9c716dc,89.99,Medium Value
854cc8f6c40c2505c9e1518fbe671245,59.9,Medium Value
854e546b53f9b86fecc634f1cc7587cb,38.0,Medium Value
85518e1fb0911ff3caee0ae2b93e8c89,0.0,Low Value
85559e6e6b4a10fd8171a9ad0de5be67,240.35,High Value
8555a17ba20435f173a230c3ced133fd,0.0,Low Value
8558dcd2a96e1bf5875a4d37e40e9a5c,99.0,High Value
8558e1d710b0fb1c369c5b035bdc1b3e,0.0,Low Value
855b8c3196705a9f1d8b459103d7f97c,119.0,High Value
855e730893171da01614bf6347acaa9c,199.99,High Value
85603f898910f04d9cfd699ee9803837,33.4,Medium Value
8569b1ec8de431c141526e02e3ac0d35,105.9,High Value
857104e1bfb81cb14e88ff07d1b22c70,169.9,High Value
85740013af25892ebf157244609328cf,123.9,High Value
8577f5582f31bdbab3e731c06d84d5fb,98.0,Medium Value
