customer_unique_id,CLTV,Customer_Health_Index,Dynamic_Risk_Score,Customer_Persona,Next_Best_Action,Customer_Influence_Score,Strategic_Value_Score,Retention_Priority_Score,Lifecycle_Stage
9c3af16efacb7aa06aa3bc674556c5d6,0.0,78.81,21.19,Regular Customer,Regular Marketing,39.4,55.16,21.19,Loyal Stage
9c448549919ee7693e876a9536a9699a,28.9,76.27,23.73,Regular Customer,Regular Marketing,38.24,53.45,23.73,Loyal Stage
9c47d2a6bee13d14391057197fb4def3,84.9,76.3,23.7,Regular Customer,Regular Marketing,38.47,53.6,23.7,Loyal Stage
9c49fa7a57ef2dc5b85da10af332a1bc,0.0,75.34,24.66,Regular Customer,Regular Marketing,37.67,52.74,24.66,Loyal Stage
9c5b8288840b8c9dc1ba41fd831fe15b,270.0,77.3,22.7,VIP Customer,VIP Loyalty Benefits,39.65,54.71,22.7,Loyal Stage
9c5fc254e0b7e291be53e847dac81d25,14.9,75.52,24.48,Regular Customer,Regular Marketing,37.82,52.9,24.48,Loyal Stage
9c6df4f732107bea2f1afbdf84ca2201,31.5,75.7,24.3,Regular Customer,Regular Marketing,37.97,53.06,24.3,Loyal Stage
9c7dea3aa16d6a972fa85ba49976a2a3,0.0,76.07,23.93,Regular Customer,Regular Marketing,38.03,53.25,23.93,Loyal Stage
9c8cd7e1a0a0224f2846f8766eb1c6ee,50.2,76.09,23.91,Regular Customer,Regular Marketing,38.23,53.37,23.91,Loyal Stage
9c9242ad7f1b52d926ea76778e1c0c57,0.0,76.38,23.62,Regular Customer,Regular Marketing,38.19,53.47,23.62,Loyal Stage
9c9db470bcda9cb57fed04c03452cd0e,129.0,76.93,23.07,Regular Customer,Regular Marketing,38.94,54.14,23.07,Loyal Stage
9ca827c6f2b4068619212d6809fc64c7,0.0,76.02,23.98,Regular Customer,Regular Marketing,38.01,53.21,23.98,Loyal Stage
9cadc891447cf05c928600d185e170f7,0.0,76.84,23.16,Regular Customer,Regular Marketing,38.42,53.79,23.16,Loyal Stage
9cb59104da2858f0ed4ddc7b9d331f7b,647.0,76.16,23.84,VIP Customer,VIP Loyalty Benefits,40.49,54.76,23.84,Loyal Stage
9cb5b6ca9f36f66e35b55cd70fb81d12,78.0,76.34,23.66,Regular Customer,Regular Marketing,38.46,53.61,23.66,Loyal Stage
9cc0a829ff06d89278404b76489181ce,50.0,77.28,22.72,Regular Customer,Regular Marketing,38.83,54.21,22.72,Loyal Stage
9cc2a45f7e65601c02c02a6b829e0c79,110.32,75.66,24.34,Regular Customer,Regular Marketing,38.24,53.21,24.34,Loyal Stage
9cc5a07f169a1606fd347a56683e6ea6,365.7000000000001,75.2,24.8,VIP Customer,VIP Loyalty Benefits,38.96,53.46,24.8,Loyal Stage
9cd14738d67050a122e17596a97945a8,0.0,76.22,23.78,Regular Customer,Regular Marketing,38.11,53.35,23.78,Loyal Stage
9cd376adbdfaaafcac4c330f970fba56,77.0,77.22,22.78,Regular Customer,Regular Marketing,38.9,54.23,22.78,Loyal Stage
9cd3f50e2d601bc7c5f11c16f62d83ec,109.9,76.49,23.51,Regular Customer,Regular Marketing,38.65,53.79,23.51,Loyal Stage
9cd889bbd0b3e67db9d57ff266c44d53,45.0,76.96,23.04,Regular Customer,Regular Marketing,38.65,53.97,23.04,Loyal Stage
9cdfdbc9cc6ae546958ddfb3b310d925,72.9,75.92,24.08,Regular Customer,Regular Marketing,38.23,53.31,24.08,Loyal Stage
9ce6ae078350732e8632e29fcf2db082,89.99,75.99,24.01,Regular Customer,Regular Marketing,38.33,53.39,24.01,Loyal Stage
9cee985fec14f8cc2368f17ac2abea8f,119.99,76.45,23.55,Regular Customer,Regular Marketing,38.67,53.78,23.55,Loyal Stage
9cfcb2c9c4423f2101d813fbc8d52331,91.94,76.0,24.0,Regular Customer,Regular Marketing,38.34,53.4,24.0,Loyal Stage
9d0cc0aad4fc7436fd5ca50f7e899a45,196.8,76.36,23.64,VIP Customer,VIP Loyalty Benefits,38.91,53.89,23.64,Loyal Stage
9d182111ddcb4f07b855c3ae76e53d52,34.49,76.33,23.67,Regular Customer,Regular Marketing,38.29,53.51,23.67,Loyal Stage
9d2314c36fd6858be8a64387d6adb47f,32.0,75.6,24.4,Regular Customer,Regular Marketing,37.92,52.99,24.4,Loyal Stage
9d24f678ee98bb5e947d54918a6447f6,199.08,77.04,22.96,VIP Customer,VIP Loyalty Benefits,39.26,54.37,22.96,Loyal Stage
9d34e972bc8e81e5223abd70ecb299e3,125.9,76.62,23.38,Regular Customer,Regular Marketing,38.78,53.92,23.38,Loyal Stage
9d38fda947a47912232fb3ebe5ab04c4,0.0,76.28,23.72,Regular Customer,Regular Marketing,38.14,53.4,23.72,Loyal Stage
9d493b6fed36dd8659da595caf65f112,0.0,76.48,23.52,Regular Customer,Regular Marketing,38.24,53.54,23.52,Loyal Stage
9d508f9fe2600ccc19e894431d968e73,1280.0,78.18,21.82,VIP Customer,VIP Loyalty Benefits,43.85,57.58,21.82,Loyal Stage
9d5436ae02eadf36b1665cd72c23c03d,40.0,76.23,23.77,Regular Customer,Regular Marketing,38.26,53.45,23.77,Loyal Stage
9d5bd387403328e28f64f1171744f8f2,97.5,75.39,24.61,Regular Customer,Regular Marketing,38.06,52.99,24.61,Loyal Stage
9d605e775d4d5e73e7b4177ec85effc5,550.0,76.63,23.37,VIP Customer,VIP Loyalty Benefits,40.36,54.87,23.37,Loyal Stage
9d6200fb1e5ae954cd7d62fa612bfe9b,0.0,76.17,23.83,Regular Customer,Regular Marketing,38.08,53.32,23.83,Loyal Stage
9d63b836c63ed4ceaace112a3ec78f07,0.0,77.15,22.85,Regular Customer,Regular Marketing,38.58,54.01,22.85,Loyal Stage
9d73de168a875e7b337f3d8bda8e7d7e,133.8,77.1,22.9,Regular Customer,Regular Marketing,39.05,54.27,22.9,Loyal Stage
9d76aaca6dc4b936615ca296c7287a68,74.0,76.28,23.72,Regular Customer,Regular Marketing,38.42,53.56,23.72,Loyal Stage
9d8dc25430137a5ab65ced93af039e14,45.0,75.98,24.02,Regular Customer,Regular Marketing,38.16,53.29,24.02,Loyal Stage
9d9eb11f6090ecec7860e9ddfc22dc10,59.97,76.31,23.69,Regular Customer,Regular Marketing,38.38,53.55,23.69,Loyal Stage
9daacbb22d197dc535387716ee6424f4,190.0,76.04,23.96,VIP Customer,VIP Loyalty Benefits,38.73,53.65,23.96,Loyal Stage
9daf56a98a44009bba4f7f2a64ba849f,69.5,76.33,23.67,Regular Customer,Regular Marketing,38.42,53.58,23.67,Loyal Stage
9db07d9df74e56026773967803ad0c54,188.7,75.78,24.22,VIP Customer,VIP Loyalty Benefits,38.59,53.47,24.22,Loyal Stage
9db254a87951220e74c58549749cf128,2160.0,80.37,19.63,VIP Customer,VIP Loyalty Benefits,48.22,61.08,19.63,Loyal Stage
9dbb05f5577e862337b93feb8f358839,66.99,77.15,22.85,Regular Customer,Regular Marketing,38.82,54.15,22.85,Loyal Stage
9dbe78aa2dd8b7f5247ceb88038f1292,0.0,75.91,24.09,Regular Customer,Regular Marketing,37.96,53.14,24.09,Loyal Stage
9dd1a6ccc8266ee2038d259c3e717b65,68.69999999999999,77.05,22.95,Regular Customer,Regular Marketing,38.78,54.09,22.95,Loyal Stage
9dd70fcf60198251fad7fe202cc222c7,32.99,76.58,23.42,Regular Customer,Regular Marketing,38.41,53.68,23.42,Loyal Stage
9dd72402ded5710a71a292483c61f849,66.3,76.01,23.99,Regular Customer,Regular Marketing,38.25,53.35,23.99,Loyal Stage
9dfcc502727549f99c9f73dbd28b35e9,0.0,77.41,22.59,Regular Customer,Regular Marketing,38.7,54.18,22.59,Loyal Stage
9e066311b498f2311b3e21a6577fe238,0.0,77.05,22.95,Regular Customer,Regular Marketing,38.52,53.93,22.95,Loyal Stage
9e092289dbc85a5311191378937ad0d9,90.0,75.48,24.52,Regular Customer,Regular Marketing,38.07,53.03,24.52,Loyal Stage
9e11a53a57f750f786cf63a2c4543b27,158.9,77.03,22.97,VIP Customer,VIP Loyalty Benefits,39.11,54.28,22.97,Loyal Stage
9e1dfb17599bf0db24d2d85b06c492df,0.0,76.02,23.98,Regular Customer,Regular Marketing,38.01,53.21,23.98,Loyal Stage
9e2121a00989633ec9900d09f21755ac,112.0,76.18,23.82,Regular Customer,Regular Marketing,38.51,53.58,23.82,Loyal Stage
9e2fe11825d4619743be82cee7c6531b,0.0,76.33,23.67,Regular Customer,Regular Marketing,38.16,53.43,23.67,Loyal Stage
9e3296faf7fc550f8b36a9f6cbfc0b2f,199.9,75.95,24.05,VIP Customer,VIP Loyalty Benefits,38.72,53.61,24.05,Loyal Stage
9e36023ccfb1e439309efc920fb157b4,45.0,76.55,23.45,Regular Customer,Regular Marketing,38.44,53.68,23.45,Loyal Stage
9e3b0e8e372cb1b5bbe94f58905d9f7e,59.9,76.83,23.17,Regular Customer,Regular Marketing,38.64,53.92,23.17,Loyal Stage
9e3b14f1565f39f2b963e041f3fef97a,0.0,76.53,23.47,Regular Customer,Regular Marketing,38.26,53.57,23.47,Loyal Stage
9e4251942b07e2f74ebaaa07d62df0b8,0.0,76.07,23.93,Regular Customer,Regular Marketing,38.03,53.25,23.93,Loyal Stage
9e53fb0e13cd5d5f61fd0b8a3236ab93,98.7,75.65,24.35,Regular Customer,Regular Marketing,38.19,53.17,24.35,Loyal Stage
9e66b89a58cb299d58bca3a8018476a6,0.0,77.0,23.0,Regular Customer,Regular Marketing,38.5,53.9,23.0,Loyal Stage
9e6d4b608cf87fb6ba5ed111fffaf615,48.0,75.52,24.48,Regular Customer,Regular Marketing,37.94,52.97,24.48,Loyal Stage
9e7239922e75ab9bddd5474ba692ee34,230.0,76.62,23.38,VIP Customer,VIP Loyalty Benefits,39.17,54.15,23.38,Loyal Stage
9e745e64aa72640b9745909228e2f428,43.98,75.57,24.43,Regular Customer,Regular Marketing,37.95,53.0,24.43,Loyal Stage
9e7f77462df10081f5a74cf47f88208d,199.99,76.78,23.22,VIP Customer,VIP Loyalty Benefits,39.13,54.19,23.22,Loyal Stage
9e80855aee7a17e3e214da66f7d1c08f,0.0,76.22,23.78,Regular Customer,Regular Marketing,38.11,53.35,23.78,Loyal Stage
9e896005b47d42510d69930e898aec19,179.0,76.18,23.82,VIP Customer,VIP Loyalty Benefits,38.76,53.73,23.82,Loyal Stage
9e9c80ed5dc9063a5d63e97572af2b9f,107.9,76.33,23.67,Regular Customer,Regular Marketing,38.57,53.67,23.67,Loyal Stage
9ea65227cfac84dd2778bc0315dd8f10,99.9,77.3,22.7,Regular Customer,Regular Marketing,39.02,54.33,22.7,Loyal Stage
9eb4d19845a85fac90e70e9e790d4f7a,140.7,77.16,22.84,VIP Customer,VIP Loyalty Benefits,39.1,54.32,22.84,Loyal Stage
9ec5dd9399e8b72cb81c2f2d3d83d1f0,24.99,75.59,24.41,Regular Customer,Regular Marketing,37.89,52.97,24.41,Loyal Stage
9ed98d2f877849920b7b4d179aaf78c1,0.0,75.55,24.45,Regular Customer,Regular Marketing,37.78,52.89,24.45,Loyal Stage
9ee3c1dd1c70e7ff1a4155cfb33f3624,80.0,76.03,23.97,Regular Customer,Regular Marketing,38.31,53.4,23.97,Loyal Stage
9ef4b14a267d944e7406b84d9a382874,69.9,75.45,24.55,Regular Customer,Regular Marketing,37.99,52.97,24.55,Loyal Stage
9efb6a3782fed7a8277eddbb421e72c8,80.0,76.08,23.92,Regular Customer,Regular Marketing,38.34,53.44,23.92,Loyal Stage
9f00345fbcc355feab6e1c3ba8e0fd46,0.0,75.86,24.14,Regular Customer,Regular Marketing,37.93,53.1,24.14,Loyal Stage
9f01bb6d88c0427946689068af9c168a,95.9,77.25,22.75,Regular Customer,Regular Marketing,38.98,54.29,22.75,Loyal Stage
9f06a048c00afea13c0d66352dbf4d10,209.99,76.38,23.62,VIP Customer,VIP Loyalty Benefits,38.97,53.93,23.62,Loyal Stage
9f185e9464c467679ef8793bd665b3b1,44.9,77.37,22.63,Regular Customer,Regular Marketing,38.85,54.26,22.63,Loyal Stage
9f209af49a8a6e3383f55c0eda2e705b,129.9,75.59,24.41,Regular Customer,Regular Marketing,38.28,53.2,24.41,Loyal Stage
9f315b3900ef6c93c419ec67bb8afaa6,49.9,75.93,24.07,Regular Customer,Regular Marketing,38.15,53.26,24.07,Loyal Stage
9f3624c918ae7122fbb6d9b939289345,30.0,77.2,22.8,Regular Customer,Regular Marketing,38.71,54.11,22.8,Loyal Stage
9f378c0291194a2985066f2cf3e9ae23,0.0,75.5,24.5,Regular Customer,Regular Marketing,37.75,52.85,24.5,Loyal Stage
9f3a4f9a67346ae72d8edc3b766e664f,56.99,76.2,23.8,Regular Customer,Regular Marketing,38.31,53.47,23.8,Loyal Stage
9f45575a536109d829284ab1d98bff59,29.0,75.8,24.2,Regular Customer,Regular Marketing,38.01,53.13,24.2,Loyal Stage
9f530e81ed3d659caa06433c94660d4d,199.9,77.3,22.7,VIP Customer,VIP Loyalty Benefits,39.39,54.55,22.7,Loyal Stage
9f56efdf646831c601aa6a57e796253d,39.0,76.95,23.05,Regular Customer,Regular Marketing,38.62,53.95,23.05,Loyal Stage
9f67aa18a87ea9a76854deeb9385c011,46.9,76.14,23.86,Regular Customer,Regular Marketing,38.24,53.4,23.86,Loyal Stage
9f6c13f14a4f9b3dc1db3c38ac2090e0,0.0,75.91,24.09,Regular Customer,Regular Marketing,37.96,53.14,24.09,Loyal Stage
9f72a61e924e76354ec3822192786c12,55.0,76.72,23.28,Regular Customer,Regular Marketing,38.56,53.82,23.28,Loyal Stage
9f73c7d14fa33cf0c112c7a393c30900,0.0,75.86,24.14,Regular Customer,Regular Marketing,37.93,53.1,24.14,Loyal Stage
9f7b4889edfde8168e6963d71422864e,35.0,75.5,24.5,Regular Customer,Regular Marketing,37.88,52.93,24.5,Loyal Stage
9f8d795ab9d965e3c8b3bf9cbd913179,146.98,76.59,23.41,VIP Customer,VIP Loyalty Benefits,38.84,53.94,23.41,Loyal Stage
9f901bde9b9c27f73b6f9d15f2ff20c4,419.0,76.64,23.36,VIP Customer,VIP Loyalty Benefits,39.88,54.58,23.36,Loyal Stage
9f977f6727f07b13fc997f1e61cbed07,25.89,76.11,23.89,Regular Customer,Regular Marketing,38.15,53.33,23.89,Loyal Stage
9f9b454e416375f3c705666a76c37114,504.0,76.36,23.64,VIP Customer,VIP Loyalty Benefits,40.06,54.58,23.64,Loyal Stage
9f9e45ae79fc301d0418088e0ec91f11,169.9,76.58,23.42,VIP Customer,VIP Loyalty Benefits,38.92,53.98,23.42,Loyal Stage
9fb020faa1dfc7cc66b648e6a8ef0ca0,152.0,77.07,22.93,VIP Customer,VIP Loyalty Benefits,39.1,54.29,22.93,Loyal Stage
9fd74c4f8857af9900779476b7050114,171.9,76.53,23.47,VIP Customer,VIP Loyalty Benefits,38.9,53.95,23.47,Loyal Stage
9fdd9cbdbd5497b7a99b809f1c858017,129.49,75.59,24.41,Regular Customer,Regular Marketing,38.28,53.2,24.41,Loyal Stage
9fe07404a97e688ba9fc3dc107f094e5,149.99,76.5,23.5,VIP Customer,VIP Loyalty Benefits,38.81,53.89,23.5,Loyal Stage
9fe14b8d3c033726af785408b7d1454a,159.0,76.25,23.75,VIP Customer,VIP Loyalty Benefits,38.72,53.73,23.75,Loyal Stage
9febc9f07c093eff66ee9dae0dba9aa8,70.0,76.79,23.21,Regular Customer,Regular Marketing,38.66,53.91,23.21,Loyal Stage
9ff48a3599978eb4f92300c6c8daea24,0.0,76.28,23.72,Regular Customer,Regular Marketing,38.14,53.4,23.72,Loyal Stage
9ffb4406e0df3460c78afa4080f59738,848.9,77.49,22.51,VIP Customer,VIP Loyalty Benefits,41.9,56.14,22.51,Loyal Stage
a001dad8726d7eadddb0142d138d1cbb,129.95,76.47,23.53,Regular Customer,Regular Marketing,38.72,53.82,23.53,Loyal Stage
a0043bc864090e190eaa61754430b1c8,69.9,77.1,22.9,Regular Customer,Regular Marketing,38.81,54.13,22.9,Loyal Stage
a00e1d460f1901194e1db1ec8abaebcf,53.9,76.25,23.75,Regular Customer,Regular Marketing,38.33,53.5,23.75,Loyal Stage
a00e38794a6b0c88f86ebedb6b68c8b9,34.89,75.6,24.4,Regular Customer,Regular Marketing,37.93,53.0,24.4,Loyal Stage
a00fa52ddea707d5e192b7f87852add8,119.0,76.97,23.03,Regular Customer,Regular Marketing,38.93,54.15,23.03,Loyal Stage
a02152088bb8e51eaa946218a8e50744,41.99,76.03,23.97,Regular Customer,Regular Marketing,38.17,53.31,23.97,Loyal Stage
a02e04835582ffd73a04417c2f7fd58b,29.9,75.9,24.1,Regular Customer,Regular Marketing,38.06,53.2,24.1,Loyal Stage
a036e6c348830e037eb23a014fa24d45,0.0,76.43,23.57,Regular Customer,Regular Marketing,38.22,53.5,23.57,Loyal Stage
a03c69a07eaa6c1a0d7269c32219a66b,0.0,75.96,24.04,Regular Customer,Regular Marketing,37.98,53.17,24.04,Loyal Stage
a069914e4670f00ee7d2e9d70584d1f7,63.9,76.27,23.73,Regular Customer,Regular Marketing,38.37,53.53,23.73,Loyal Stage
a06babcbbb59612630e0b0c71c3f7da4,54.9,75.48,24.52,Regular Customer,Regular Marketing,37.94,52.96,24.52,Loyal Stage
a06e0591f39dbc4d76b67bee3f3b9b55,0.0,76.64,23.36,Regular Customer,Regular Marketing,38.32,53.65,23.36,Loyal Stage
a06e9194d3e2c064bce10431ec5548f8,129.0,77.24,22.76,Regular Customer,Regular Marketing,39.1,54.36,22.76,Loyal Stage
a07fcff691e2ea8553a134a00737c18c,43.9,76.04,23.96,Regular Customer,Regular Marketing,38.18,53.32,23.96,Loyal Stage
a08a307263e92900e2368f8cd47b5fca,149.0,76.5,23.5,VIP Customer,VIP Loyalty Benefits,38.8,53.88,23.5,Loyal Stage
a0931a30dcf7e2106f0939b799c54321,0.0,76.64,23.36,Regular Customer,Regular Marketing,38.32,53.65,23.36,Loyal Stage
a0a85362b95bf3829d020df33f381c24,65.9,76.68,23.32,Regular Customer,Regular Marketing,38.59,53.83,23.32,Loyal Stage
a0ad307305859d93985e5c19f4aa6393,19.9,75.99,24.01,Regular Customer,Regular Marketing,38.07,53.24,24.01,Loyal Stage
a0b5c0d19b4f543e7d64912aadc96424,179.9,76.34,23.66,VIP Customer,VIP Loyalty Benefits,38.84,53.84,23.66,Loyal Stage
a0b95bd8f303ed100b2eeabf2aee018e,79.0,77.12,22.88,Regular Customer,Regular Marketing,38.85,54.16,22.88,Loyal Stage
a0bf5d638529472a53555f00b4ec32b8,85.9,76.04,23.96,Regular Customer,Regular Marketing,38.34,53.42,23.96,Loyal Stage
a0c2291e43da5ca10c813423b352c1a8,440.0,76.2,23.8,VIP Customer,VIP Loyalty Benefits,39.74,54.32,23.8,Loyal Stage
a0c2e84d8ac83733cbbc70f0eaad7b90,154.9,76.04,23.96,VIP Customer,VIP Loyalty Benefits,38.6,53.58,23.96,Loyal Stage
a0cb03819b1c21f845ea582427946628,124.9,76.25,23.75,Regular Customer,Regular Marketing,38.59,53.65,23.75,Loyal Stage
a0ceb48ffaab665511ba11f3010c7b4a,198.9,75.64,24.36,VIP Customer,VIP Loyalty Benefits,38.56,53.39,24.36,Loyal Stage
a0d0af697bbb9d91d8c3bf370410d45d,12.88,75.67,24.33,Regular Customer,Regular Marketing,37.88,53.0,24.33,Loyal Stage
a0d20a4d4fb76cdf8d4047a01fc4cac0,32.0,76.48,23.52,Regular Customer,Regular Marketing,38.36,53.61,23.52,Loyal Stage
a0dad71a362c1b18bed7361e8abb7031,0.0,75.55,24.45,Regular Customer,Regular Marketing,37.78,52.89,24.45,Loyal Stage
a0e913a3db2eee9d3dde90b2807fcaf8,39.99,75.61,24.39,Regular Customer,Regular Marketing,37.95,53.01,24.39,Loyal Stage
a0f575c70c2eb6e4ba6843930b50f8f5,527.9,76.7,23.3,VIP Customer,VIP Loyalty Benefits,40.31,54.87,23.3,Loyal Stage
a1093bee1795c50b44d4e8d8a44c8b77,18.0,75.73,24.27,Regular Customer,Regular Marketing,37.93,53.05,24.27,Loyal Stage
a10be7ed9e8d0fa2f17d0f8504485194,0.0,76.9,23.1,Regular Customer,Regular Marketing,38.45,53.83,23.1,Loyal Stage
a1115d825bcc8a2878f31514a3e40d93,78.0,76.24,23.76,Regular Customer,Regular Marketing,38.41,53.54,23.76,Loyal Stage
a1189e15dc652a1a751af63b65371a93,0.0,76.74,23.26,Regular Customer,Regular Marketing,38.37,53.72,23.26,Loyal Stage
a14b178930d5095e2beda5ffa0641e7a,219.0,75.77,24.23,VIP Customer,VIP Loyalty Benefits,38.7,53.53,24.23,Loyal Stage
a15566e9efa4b19be06852de74f31970,890.0,76.92,23.08,VIP Customer,VIP Loyalty Benefits,41.77,55.83,23.08,Loyal Stage
a15b391ff35b6120f86c753396ed4ec3,0.0,77.2,22.8,Regular Customer,Regular Marketing,38.6,54.04,22.8,Loyal Stage
a15e74c51313b5519cda222ff6c84eb4,112.49,77.01,22.99,Regular Customer,Regular Marketing,38.92,54.16,22.99,Loyal Stage
a1605a83a0e36258d7eb2da55bb5ff4c,79.99,76.19,23.81,Regular Customer,Regular Marketing,38.39,53.51,23.81,Loyal Stage
a16463c2667c5194f1ed62daab06e79c,66.99,76.89,23.11,Regular Customer,Regular Marketing,38.69,53.97,23.11,Loyal Stage
a16f65d65c3ef42c39ca5f2c36e0d0f3,0.0,77.1,22.9,Regular Customer,Regular Marketing,38.55,53.97,22.9,Loyal Stage
a171cd85387e8a90aa715cb562a939d8,45.0,76.75,23.25,Regular Customer,Regular Marketing,38.54,53.82,23.25,Loyal Stage
a180108edfd35a0ea0ec49427a321ec9,12.5,75.67,24.33,Regular Customer,Regular Marketing,37.88,53.0,24.33,Loyal Stage
a1812e70a075e9ac3e1f6d5902a72e4a,144.0,76.13,23.87,VIP Customer,VIP Loyalty Benefits,38.6,53.61,23.87,Loyal Stage
a19057edeef36e8cd2249813f39f738b,110.0,75.61,24.39,Regular Customer,Regular Marketing,38.21,53.17,24.39,Loyal Stage
a1a3b4b4d79311ed7f6ae2f6666880c0,0.0,76.33,23.67,Regular Customer,Regular Marketing,38.16,53.43,23.67,Loyal Stage
a1c61f8566347ec44ea37d22854634a1,89.99,77.34,22.66,Regular Customer,Regular Marketing,39.0,54.34,22.66,Loyal Stage
a1d41a7e48b180342a85b93115f4263f,0.0,76.69,23.31,Regular Customer,Regular Marketing,38.34,53.68,23.31,Loyal Stage
a1de3c5e54af84b0f1c177fbdd418078,79.9,76.13,23.87,Regular Customer,Regular Marketing,38.36,53.47,23.87,Loyal Stage
a1ec25928532606ff2a113ef95963c12,122.99,77.08,22.92,Regular Customer,Regular Marketing,39.0,54.23,22.92,Loyal Stage
a1f13fd52fb60cb41779fe29fa1770bb,69.9,76.43,23.57,Regular Customer,Regular Marketing,38.48,53.66,23.57,Loyal Stage
a1fdca07add1ff66dda1ccc4de576050,69.0,77.31,22.69,Regular Customer,Regular Marketing,38.91,54.27,22.69,Loyal Stage
a2058e072a55d42210fcdb91d837c65c,122.99,76.46,23.54,Regular Customer,Regular Marketing,38.69,53.8,23.54,Loyal Stage
a2270b24fe16897fbb017084c049cac4,49.9,75.99,24.01,Regular Customer,Regular Marketing,38.18,53.3,24.01,Loyal Stage
a22964f39cb8758996ec42f5fb5a7028,19.9,75.53,24.47,Regular Customer,Regular Marketing,37.84,52.92,24.47,Loyal Stage
a22aca4889f1d5b235c42b40b059f78e,0.0,76.22,23.78,Regular Customer,Regular Marketing,38.11,53.35,23.78,Loyal Stage
a22db6502caed90511467435a9aa9c22,49.91,75.62,24.38,Regular Customer,Regular Marketing,38.0,53.05,24.38,Loyal Stage
a22ee6bd65e350c2d1a0d9a12c2e465f,0.0,76.79,23.21,Regular Customer,Regular Marketing,38.4,53.76,23.21,Loyal Stage
a230a68d10c46793875d1513faccb781,28.8,76.78,23.22,Regular Customer,Regular Marketing,38.5,53.81,23.22,Loyal Stage
a23c501587d77f83f65fc18639c811fe,61.97,75.49,24.51,Regular Customer,Regular Marketing,37.98,52.98,24.51,Loyal Stage
a24f17b8ba95624b0301d85ab9c897a9,99.0,76.63,23.37,Regular Customer,Regular Marketing,38.68,53.86,23.37,Loyal Stage
a25caeda7fa47edd27714e4ebcae0d60,23.8,77.24,22.76,Regular Customer,Regular Marketing,38.71,54.12,22.76,Loyal Stage
a262442e3ab89611b44877c7aaf77468,127.0,75.74,24.26,Regular Customer,Regular Marketing,38.34,53.3,24.26,Loyal Stage
a2659a2f67317655f6b14060a8377bec,146.01,76.55,23.45,VIP Customer,VIP Loyalty Benefits,38.82,53.91,23.45,Loyal Stage
a28a526b7c924991893bbbd2c5d6b0f8,57.9,76.88,23.12,Regular Customer,Regular Marketing,38.66,53.95,23.12,Loyal Stage
a28ecf838a6a7aabd3ea8d9db5e2e8f1,51.73,76.04,23.96,Regular Customer,Regular Marketing,38.21,53.34,23.96,Loyal Stage
a28fdce9208b7abf9c3e1bef3602a6b4,44.99,75.72,24.28,Regular Customer,Regular Marketing,38.03,53.11,24.28,Loyal Stage
a29e416e91f49fba4b15d185c3b5d1fa,95.0,75.54,24.46,Regular Customer,Regular Marketing,38.12,53.09,24.46,Loyal Stage
a2a934380af473b6418349e532b323aa,0.0,76.22,23.78,Regular Customer,Regular Marketing,38.11,53.35,23.78,Loyal Stage
a2ac4c64994786e12db70e1782d2bfef,0.0,76.69,23.31,Regular Customer,Regular Marketing,38.34,53.68,23.31,Loyal Stage
a2ada4fbd5341b782fc32e38b79db83b,0.0,75.4,24.6,Regular Customer,Regular Marketing,37.7,52.78,24.6,Loyal Stage
a2b3dadeee49f301f5307689f05d49c2,49.0,77.02,22.98,Regular Customer,Regular Marketing,38.69,54.02,22.98,Loyal Stage
a2b5cee68ef8dabc2e76c5136fba7cfe,0.0,75.96,24.04,Regular Customer,Regular Marketing,37.98,53.17,24.04,Loyal Stage
a2b6db091d630fb0769c10c3af80f964,47.0,76.14,23.86,Regular Customer,Regular Marketing,38.24,53.4,23.86,Loyal Stage
a2b764e7f5dfa8a8a21bac51aec9c1c8,195.0,76.41,23.59,VIP Customer,VIP Loyalty Benefits,38.93,53.92,23.59,Loyal Stage
a2b7ff1b78e90acd6810d2f646d38cb7,102.89,76.95,23.05,Regular Customer,Regular Marketing,38.86,54.1,23.05,Loyal Stage
a2c484052f03bb5d2533b1429eb938df,92.95,76.1,23.9,Regular Customer,Regular Marketing,38.4,53.48,23.9,Loyal Stage
a2d76872f0dca68506fa8a6653bfbe81,79.9,76.7,23.3,Regular Customer,Regular Marketing,38.65,53.87,23.3,Loyal Stage
a2d7f3423c7342a8768d8d6762e99f07,0.0,76.58,23.42,Regular Customer,Regular Marketing,38.29,53.61,23.42,Loyal Stage
a2dfb6300b6b54d58dd005d415dde92b,149.0,75.93,24.07,VIP Customer,VIP Loyalty Benefits,38.52,53.48,24.07,Loyal Stage
a2eefe752c732b4960a85852029a89e2,58.32,75.69,24.31,Regular Customer,Regular Marketing,38.06,53.11,24.31,Loyal Stage
a303d52a33f9b147dce5844929ec64ef,0.0,75.6,24.4,Regular Customer,Regular Marketing,37.8,52.92,24.4,Loyal Stage
a307cb0934b15ffb99d5247fb5616107,650.0,77.3,22.7,VIP Customer,VIP Loyalty Benefits,41.07,55.56,22.7,Loyal Stage
a30af9d68fbfcafb8451854c528587f5,24.99,75.64,24.36,Regular Customer,Regular Marketing,37.91,53.0,24.36,Loyal Stage
a30df00a22c69239b63f02b32fd233c7,132.0,76.26,23.74,Regular Customer,Regular Marketing,38.62,53.68,23.74,Loyal Stage
a32ab6ed820d51b18cfb895038f68220,149.9,76.45,23.55,VIP Customer,VIP Loyalty Benefits,38.78,53.85,23.55,Loyal Stage
