customer_unique_id,CLTV,Customer_Health_Index,Dynamic_Risk_Score,Customer_Persona,Next_Best_Action,Customer_Influence_Score,Strategic_Value_Score,Retention_Priority_Score,Lifecycle_Stage,Churn_Probability,Customer_Rank,Customer_Tier
6989aae6cb5ec4038ef2c59871cde5de,84.99,11.1,88.9,At Risk Customer,Urgent Retention Campaign,5.87,7.96,88.9,Churn Risk Stage,1.0,65214.5,Bronze
698a48a1f73770d3453a9fc9d26cb0e1,0.0,19.3,80.7,At Risk Customer,Urgent Retention Campaign,9.65,13.51,80.7,Churn Risk Stage,1.0,53018.5,Bronze
698a9cafcc15cac8cdbaee64adc6efbe,178.79,26.71,73.29,VIP Customer,VIP Loyalty Benefits,14.02,19.1,73.29,Churn Risk Stage,1.0,32303.5,Bronze
698ded466b27adf5e02289db9fb07765,69.9,29.5,70.5,Inactive Customer,Win-Back Campaign,15.01,20.81,70.5,Churn Risk Stage,1.0,24486.5,Bronze
698dfdfff167464e3b853bf781150788,52.98,27.4,72.6,Inactive Customer,Win-Back Campaign,13.9,19.3,72.6,Churn Risk Stage,1.0,31423.0,Bronze
698e6df3af8163cec0d3c134055e1fda,0.0,22.61,77.39,Inactive Customer,Win-Back Campaign,11.3,15.82,77.39,Churn Risk Stage,1.0,46613.0,Bronze
698ff80fdd549ae2c0d48d1e2a59012f,69.0,28.98,71.02,Inactive Customer,Win-Back Campaign,14.75,20.44,71.02,Churn Risk Stage,1.0,26125.5,Bronze
698ffce09a7b0d5674f46ed3a048bb23,44.0,14.92,85.08,At Risk Customer,Urgent Retention Campaign,7.62,10.54,85.08,Churn Risk Stage,1.0,60200.5,Bronze
699003f10173022740145aa4aaeaccd5,209.0,23.44,76.56,VIP Customer,VIP Loyalty Benefits,12.5,16.88,76.56,Churn Risk Stage,1.0,41308.0,Bronze
69922cbc1f7d7d6d93b54690e035df43,339.9,16.86,83.14,VIP Customer,VIP Loyalty Benefits,9.69,12.56,83.14,Churn Risk Stage,1.0,55495.0,Bronze
6992efce7277b17ef680a6693c589603,109.9,24.18,75.82,Inactive Customer,Win-Back Campaign,12.5,17.17,75.82,Churn Risk Stage,1.0,40092.5,Bronze
699372e78f842fcf36351b489c5b71a8,131.99,32.28,67.72,Inactive Customer,Win-Back Campaign,16.63,22.89,67.72,Declining Stage,1.0,15038.5,Bronze
69937b29053f17d6b5f4ababbdda0ac3,99.0,12.41,87.59,At Risk Customer,Urgent Retention Campaign,6.57,8.91,87.59,Churn Risk Stage,1.0,63717.5,Bronze
6993cc9545f03b4080afddbf06c2b529,125.0,26.78,73.22,Inactive Customer,Win-Back Campaign,13.86,19.03,73.22,Churn Risk Stage,1.0,32610.5,Bronze
6994bd18f921604a7f0df000dc82392e,20.9,9.55,90.45,At Risk Customer,Urgent Retention Campaign,4.85,6.73,90.45,Churn Risk Stage,1.0,67097.5,Bronze
6995203f8a5ddbd2fad3a9df1e099a51,73.0,21.89,78.11,Inactive Customer,Win-Back Campaign,11.22,15.49,78.11,Churn Risk Stage,1.0,47617.5,Bronze
6995e78c2a2a7c37ca2273b236dfedce,45.9,26.77,73.23,Inactive Customer,Win-Back Campaign,13.56,18.84,73.23,Churn Risk Stage,1.0,33423.0,Bronze
69960b64ad0d5746057b6f2c17f40db8,92.5,13.75,86.25,At Risk Customer,Urgent Retention Campaign,7.22,9.83,86.25,Churn Risk Stage,1.0,61771.0,Bronze
6996419ce6a637a84e6e4fdd9710ad1c,237.0,14.94,85.06,VIP Customer,VIP Loyalty Benefits,8.35,10.99,85.06,Churn Risk Stage,1.0,59286.5,Bronze
699718da03289d4dc724e6c219ce379d,275.0,10.97,89.03,VIP Customer,VIP Loyalty Benefits,6.51,8.29,89.03,Churn Risk Stage,1.0,64744.0,Bronze
6997203fd4a74d9a77873d482b8004b6,190.0,31.28,68.72,VIP Customer,VIP Loyalty Benefits,16.35,22.32,68.72,Declining Stage,1.0,17752.0,Bronze
699a6be6e54f898ba87579934d25863a,0.0,76.38,23.62,Regular Customer,Regular Marketing,38.19,53.47,23.62,Loyal Stage,0.0,4408.5,Silver
699aff2983d389bf9428aa56a378085c,0.0,16.92,83.08,At Risk Customer,Urgent Retention Campaign,8.46,11.84,83.08,Churn Risk Stage,1.0,57287.0,Bronze
699cb38722c24d1196730b383683ea43,0.0,75.6,24.4,Regular Customer,Regular Marketing,37.8,52.92,24.4,Loyal Stage,0.0,6524.5,Silver
699d8941135d919199bf170cc5446a0f,117.7,29.26,70.74,Inactive Customer,Win-Back Campaign,15.07,20.75,70.74,Churn Risk Stage,1.0,24741.5,Bronze
699d9d432983dba851ea7082457e0eb0,0.0,12.21,87.79,At Risk Customer,Urgent Retention Campaign,6.1,8.54,87.79,Churn Risk Stage,1.0,64359.0,Bronze
699e6b7844a990fe39bec69dfb3932b0,73.99,12.58,87.42,At Risk Customer,Urgent Retention Campaign,6.57,8.97,87.42,Churn Risk Stage,1.0,63601.5,Bronze
699ed48250faf9f3d41e91f4ede36364,49.9,27.09,72.91,Inactive Customer,Win-Back Campaign,13.73,19.07,72.91,Churn Risk Stage,1.0,32441.5,Bronze
69a08c1d8a5a57a15fa3592decdc3819,113.57,17.87,82.13,At Risk Customer,Urgent Retention Campaign,9.36,12.76,82.13,Churn Risk Stage,1.0,54920.0,Bronze
69a24ae7e59c01dc31712ec38efe396d,59.9,11.06,88.94,At Risk Customer,Urgent Retention Campaign,5.75,7.87,88.94,Churn Risk Stage,1.0,65349.0,Bronze
69a37c9ddc180d836898a4b9870baf88,93.1,23.89,76.11,Inactive Customer,Win-Back Campaign,12.29,16.93,76.11,Churn Risk Stage,1.0,41077.5,Bronze
69a43b90b7f45f07911d140b61da311a,1299.0,18.75,81.25,VIP Customer,VIP Loyalty Benefits,14.21,16.03,81.25,Churn Risk Stage,1.0,45899.5,Bronze
69a67928e55cbef75ba434ab0a4ff540,0.0,21.01,78.99,Inactive Customer,Win-Back Campaign,10.5,14.7,78.99,Churn Risk Stage,1.0,49809.0,Bronze
69a703cf1a1a742e6b88ff86bd82b36a,45.0,29.87,70.13,Inactive Customer,Win-Back Campaign,15.1,21.01,70.13,Churn Risk Stage,1.0,23660.5,Bronze
69a7f37355617e699081e1a1db826691,129.0,27.72,72.28,Inactive Customer,Win-Back Campaign,14.34,19.69,72.28,Churn Risk Stage,1.0,29581.0,Bronze
69a8a056b0546417f2c1b91e3f210cdd,836.94,23.6,76.4,VIP Customer,VIP Loyalty Benefits,14.91,18.39,76.4,Churn Risk Stage,1.0,35408.5,Bronze
69a8ae4cb48f7ee543a238c78d2e0ff6,69.99,34.72,65.28,Inactive Customer,Win-Back Campaign,17.62,24.46,65.28,Declining Stage,1.0,9217.0,Bronze
69a8c6f34e9da18b29786ac7389b068b,27.9,31.81,68.19,Inactive Customer,Win-Back Campaign,16.01,22.33,68.19,Declining Stage,1.0,17696.5,Bronze
69a8def672a4f3bcb373cb689b26d656,19.99,11.93,88.07,At Risk Customer,Urgent Retention Campaign,6.04,8.4,88.07,Churn Risk Stage,1.0,64578.0,Bronze
69a96af4277076a11bf7a49d27d867a5,1300.0,20.56,79.44,VIP Customer,VIP Loyalty Benefits,15.12,17.3,79.44,Churn Risk Stage,1.0,39645.5,Bronze
69a9b1b5aec8aecc0d270adf5ad396d2,97.9,20.69,79.31,Inactive Customer,Win-Back Campaign,10.71,14.7,79.31,Churn Risk Stage,1.0,49809.0,Bronze
69aab61687fa416ef601af332bd0ff0d,109.9,25.73,74.27,Inactive Customer,Win-Back Campaign,13.27,18.25,74.27,Churn Risk Stage,1.0,36027.5,Bronze
69ab299f81d1f63707151bf1b278a60d,18.9,26.57,73.43,Inactive Customer,Win-Back Campaign,13.36,18.64,73.43,Churn Risk Stage,1.0,34292.5,Bronze
69ab6539ee1b08c8a231240cda338ca4,42.99,23.09,76.91,Inactive Customer,Win-Back Campaign,11.7,16.26,76.91,Churn Risk Stage,1.0,44780.0,Bronze
69abb26d2334dc4f4c622b76a5f4f3e9,59.99,29.89,70.11,Inactive Customer,Win-Back Campaign,15.17,21.06,70.11,Churn Risk Stage,1.0,23431.0,Bronze
69abb2ee87ff90e275add4e8fbf84ca0,0.0,17.08,82.92,At Risk Customer,Urgent Retention Campaign,8.54,11.96,82.92,Churn Risk Stage,1.0,57008.0,Bronze
69ac4dee02a9a4a925d3dfc7d5536d03,51.2,30.81,69.19,Inactive Customer,Win-Back Campaign,15.6,21.68,69.19,Declining Stage,1.0,20692.5,Bronze
69ae560f1f5448b1c3b9ae3e619808af,99.8,76.99,23.01,Regular Customer,Regular Marketing,38.87,54.12,23.01,Loyal Stage,0.0,1295.0,Silver
69ae6c88aedec56a6bd40f8ac8aff0db,13.65,25.32,74.68,Inactive Customer,Win-Back Campaign,12.71,17.75,74.68,Churn Risk Stage,1.0,38246.5,Bronze
69aedec762e21e5aaca6eba2e635dcfb,318.4,34.57,65.43,VIP Customer,VIP Loyalty Benefits,18.47,24.91,65.43,Declining Stage,1.0,7873.0,Bronze
69af5b34eefd62df6f605f2effc5524a,149.9,27.24,72.76,VIP Customer,VIP Loyalty Benefits,14.18,19.4,72.76,Churn Risk Stage,1.0,30946.5,Bronze
69afaf79c9daadbcc7ddc64366cb2801,24.9,17.37,82.63,At Risk Customer,Urgent Retention Campaign,8.78,12.22,82.63,Churn Risk Stage,1.0,56341.5,Bronze
69afe7c27aadfa869ed76ef5342a4b76,0.0,33.38,66.62,Inactive Customer,Win-Back Campaign,16.69,23.37,66.62,Declining Stage,1.0,13446.0,Bronze
69b23e9e9119726bcfc3731b5e70d9f7,11.99,29.77,70.23,Inactive Customer,Win-Back Campaign,14.93,20.87,70.23,Churn Risk Stage,1.0,24246.5,Bronze
69b2b29382af03e03e486ad307a76000,1934.0,10.49,89.51,VIP Customer,VIP Loyalty Benefits,12.44,11.66,89.51,Churn Risk Stage,1.0,57734.5,Bronze
69b3aee0b28c396c57797a12a9a15db9,99.9,30.58,69.42,Inactive Customer,Win-Back Campaign,15.66,21.63,69.42,Declining Stage,1.0,20924.0,Bronze
69b7eeb81420bf2537b4e408c6bfe219,151.98,31.01,68.99,VIP Customer,VIP Loyalty Benefits,16.07,22.05,68.99,Declining Stage,1.0,19105.0,Bronze
69b8f6a975716dd41ef98c78d1618f11,179.8,76.18,23.82,VIP Customer,VIP Loyalty Benefits,38.76,53.73,23.82,Loyal Stage,0.0,3126.0,Silver
69b9220777c7f961f1d60a96c007c9fd,69.9,24.37,75.63,Inactive Customer,Win-Back Campaign,12.45,17.22,75.63,Churn Risk Stage,1.0,39909.0,Bronze
69ba27c3df0d2752b898303dc7a32262,80.94,18.54,81.46,At Risk Customer,Urgent Retention Campaign,9.57,13.16,81.46,Churn Risk Stage,1.0,53907.0,Bronze
69ba88e17ea574da9c9b8c8834a583d1,0.0,30.53,69.47,Inactive Customer,Win-Back Campaign,15.26,21.37,69.47,Declining Stage,1.0,22096.5,Bronze
69bf033d4af3ad8b8b32386843e1ed5b,109.9,10.2,89.8,At Risk Customer,Urgent Retention Campaign,5.51,7.39,89.8,Churn Risk Stage,1.0,66094.0,Bronze
69c37ae48aef133ed9927e1306430707,84.0,34.17,65.83,Inactive Customer,Win-Back Campaign,17.4,24.11,65.83,Declining Stage,1.0,10512.0,Bronze
69c55e1fb63d49b22cfd5d439497f846,49.0,76.81,23.19,Regular Customer,Regular Marketing,38.59,53.88,23.19,Loyal Stage,0.0,2360.5,Silver
69c6f8c4cae5a4010b5d32b726ef8766,79.9,11.66,88.34,At Risk Customer,Urgent Retention Campaign,6.13,8.34,88.34,Churn Risk Stage,1.0,64672.0,Bronze
69c8631b02984c5ba040a0e2be0fc92a,135.0,28.45,71.55,Inactive Customer,Win-Back Campaign,14.73,20.22,71.55,Churn Risk Stage,1.0,27143.5,Bronze
69ca5f99134675d0556b4eccf2f2d836,54.54,32.32,67.68,Inactive Customer,Win-Back Campaign,16.36,22.74,67.68,Declining Stage,1.0,15621.0,Bronze
69ce43a0395347971e5e602adf779604,75.99,76.39,23.61,Regular Customer,Regular Marketing,38.48,53.64,23.61,Loyal Stage,0.0,3601.0,Silver
69ce6940c8709fa47a62bb1d74e5ae28,89.99,26.47,73.53,Inactive Customer,Win-Back Campaign,13.57,18.73,73.53,Churn Risk Stage,1.0,33901.0,Bronze
69cf23d79e9feafe5a75da884e40ce30,129.99,13.6,86.4,At Risk Customer,Urgent Retention Campaign,7.28,9.81,86.4,Churn Risk Stage,1.0,61819.5,Bronze
69d2063cc402ea1402ec57c17d71ad57,84.44,25.64,74.36,Inactive Customer,Win-Back Campaign,13.13,18.13,74.36,Churn Risk Stage,1.0,36587.5,Bronze
69d41ad993d5b4166d8ea595656c4c70,0.0,15.58,84.42,At Risk Customer,Urgent Retention Campaign,7.79,10.91,84.42,Churn Risk Stage,1.0,59469.0,Bronze
69d53f96fa1fd127565c68e0c98bb4fd,31.9,20.75,79.25,Inactive Customer,Win-Back Campaign,10.49,14.59,79.25,Churn Risk Stage,1.0,50096.0,Bronze
69da8dafee13c5b2265db848f4f8bb94,84.4,34.64,65.36,Inactive Customer,Win-Back Campaign,17.63,24.43,65.36,Declining Stage,1.0,9321.5,Bronze
69dbe3694c52cd73bcbf1bc7b0d5d3ab,69.9,27.84,72.16,Inactive Customer,Win-Back Campaign,14.18,19.64,72.16,Churn Risk Stage,1.0,29816.5,Bronze
69dc49b6115371d02775f2baabd26cfa,359.8,21.18,78.82,VIP Customer,VIP Loyalty Benefits,11.93,15.63,78.82,Churn Risk Stage,1.0,47202.0,Bronze
69dcd2dc479281caa1feb5138428de2e,79.0,75.57,24.43,Regular Customer,Regular Marketing,38.08,53.08,24.43,Loyal Stage,0.0,6101.0,Silver
69dddc9c5b3a0e2641f9431e8e1241b4,105.0,31.41,68.59,Inactive Customer,Win-Back Campaign,16.1,22.22,68.59,Declining Stage,1.0,18246.0,Bronze
69df6389e17a3ad6ce1c4a1b7fcf2d99,159.0,19.74,80.26,VIP Customer,VIP Loyalty Benefits,10.46,14.17,80.26,Churn Risk Stage,1.0,51263.5,Bronze
69e048090a53284eec4c0b4cb264b145,41.8,32.92,67.08,Inactive Customer,Win-Back Campaign,16.62,23.14,67.08,Declining Stage,1.0,14244.0,Bronze
69e153a22aec26236b01d02d97406801,0.0,10.82,89.18,At Risk Customer,Urgent Retention Campaign,5.41,7.57,89.18,Churn Risk Stage,1.0,65804.5,Bronze
69e1e5cf676b8e2c20d311beb5739106,34.9,28.25,71.75,Inactive Customer,Win-Back Campaign,14.25,19.85,71.75,Churn Risk Stage,1.0,28809.0,Bronze
69e24da4c221777554eb9b421b4d5fb0,113.98,16.47,83.53,At Risk Customer,Urgent Retention Campaign,8.66,11.78,83.53,Churn Risk Stage,1.0,57447.5,Bronze
69e3c36bb9719c3c3714725a144d355d,0.0,12.83,87.17,At Risk Customer,Urgent Retention Campaign,6.42,8.98,87.17,Churn Risk Stage,1.0,63581.5,Bronze
69e3d59cf220b33fad1116336bc741e9,134.99,28.25,71.75,Inactive Customer,Win-Back Campaign,14.63,20.08,71.75,Churn Risk Stage,1.0,27754.5,Bronze
69e4074cb5368c1539397e4ea570757a,109.9,27.33,72.67,Inactive Customer,Win-Back Campaign,14.07,19.37,72.67,Churn Risk Stage,1.0,31103.5,Bronze
69e4e4d53b15424185b03157e1310a54,29.9,23.23,76.77,Inactive Customer,Win-Back Campaign,11.73,16.33,76.77,Churn Risk Stage,1.0,44295.5,Bronze
69e4e534ba5e6a8124d132b271923148,0.0,15.16,84.84,At Risk Customer,Urgent Retention Campaign,7.58,10.61,84.84,Churn Risk Stage,1.0,60055.5,Bronze
69e6cc87a9eb80c6815799251e83150c,46.0,75.98,24.02,Regular Customer,Regular Marketing,38.16,53.29,24.02,Loyal Stage,0.0,5274.0,Silver
69e772acba5d86336594e13d79faaf2f,32.9,75.96,24.04,Regular Customer,Regular Marketing,38.1,53.24,24.04,Loyal Stage,0.0,5497.0,Silver
69e79487d1e62c26b2d911799a0e63e0,110.0,12.06,87.94,At Risk Customer,Urgent Retention Campaign,6.44,8.69,87.94,Churn Risk Stage,1.0,64123.0,Bronze
69e86568c7a3875c1be33c2b47c3cedb,149.9,27.8,72.2,VIP Customer,VIP Loyalty Benefits,14.46,19.8,72.2,Churn Risk Stage,1.0,29053.5,Bronze
69e88e85fe0c8174250a124b7a562481,0.0,30.68,69.32,Inactive Customer,Win-Back Campaign,15.34,21.48,69.32,Declining Stage,1.0,21614.0,Bronze
69ea433e6a6cb084ec51bacc99b894ea,199.0,21.1,78.9,VIP Customer,VIP Loyalty Benefits,11.29,15.21,78.9,Churn Risk Stage,1.0,48364.0,Bronze
69ebcfb15e500f10ed057068ce343330,49.0,76.55,23.45,Regular Customer,Regular Marketing,38.46,53.7,23.45,Loyal Stage,0.0,3293.5,Silver
69ebe4121049936c63874c340f4c96af,113.9,23.25,76.75,Inactive Customer,Win-Back Campaign,12.05,16.53,76.75,Churn Risk Stage,1.0,43026.0,Bronze
69ec8b9315b21409a9e1619ecda8c8fa,0.0,21.68,78.32,Inactive Customer,Win-Back Campaign,10.84,15.18,78.32,Churn Risk Stage,1.0,48460.5,Bronze
69ec90d3f972879bf99785c78d1d4e15,139.99,33.64,66.36,VIP Customer,VIP Loyalty Benefits,17.34,23.86,66.36,Declining Stage,1.0,11533.5,Bronze
69ecde0892c9174313be0039ed901978,0.0,33.64,66.36,Inactive Customer,Win-Back Campaign,16.82,23.55,66.36,Declining Stage,1.0,12730.5,Bronze
69ed598d504f75fcf7d08ac74a1c325f,98.99,21.31,78.69,Inactive Customer,Win-Back Campaign,11.02,15.14,78.69,Churn Risk Stage,1.0,48561.0,Bronze
69ed7192627bd0650dccb15cdf3e5ddb,85.0,23.0,77.0,Inactive Customer,Win-Back Campaign,11.82,16.29,77.0,Churn Risk Stage,1.0,44548.0,Bronze
69ed7a77271bbf007c53e3545f89de15,396.0,18.34,81.66,VIP Customer,VIP Loyalty Benefits,10.64,13.72,81.66,Churn Risk Stage,1.0,52457.5,Bronze
69ee2436fee0bcd2df0a18487058176b,23.8,23.27,76.73,Inactive Customer,Win-Back Campaign,11.72,16.34,76.73,Churn Risk Stage,1.0,44234.0,Bronze
69eee323aa549b444026553c25e378ba,97.5,75.75,24.25,Regular Customer,Regular Marketing,38.24,53.24,24.25,Loyal Stage,0.0,5497.0,Silver
69f01dcd25cf034057a9c17b0a969f3e,0.0,76.38,23.62,Regular Customer,Regular Marketing,38.19,53.47,23.62,Loyal Stage,0.0,4408.5,Silver
69f0751c1d79721629c969cdbd8b7367,599.9,29.25,70.75,VIP Customer,VIP Loyalty Benefits,16.86,21.82,70.75,Churn Risk Stage,1.0,20075.5,Bronze
69f0837c1134ed7ac5da6a07e24af9a3,55.9,27.41,72.59,Inactive Customer,Win-Back Campaign,13.91,19.31,72.59,Churn Risk Stage,1.0,31365.5,Bronze
69f1b162e4c3fd2196a47e4f4ddf5729,69.9,11.49,88.51,At Risk Customer,Urgent Retention Campaign,6.01,8.2,88.51,Churn Risk Stage,1.0,64881.0,Bronze
69f20911879e90ec43535d29c1a19e84,199.99,15.46,84.54,VIP Customer,VIP Loyalty Benefits,8.47,11.27,84.54,Churn Risk Stage,1.0,58656.5,Bronze
69f209c87656328a84be38ce7813d2a1,44.99,76.39,23.61,Regular Customer,Regular Marketing,38.36,53.57,23.61,Loyal Stage,0.0,3936.0,Silver
69f2934ad8b50cc05587a94cc7d68fc9,199.8,28.6,71.4,VIP Customer,VIP Loyalty Benefits,15.04,20.46,71.4,Churn Risk Stage,1.0,26047.5,Bronze
69f2b91e480abdf906b7ea6c430397d4,0.0,25.25,74.75,Inactive Customer,Win-Back Campaign,12.62,17.67,74.75,Churn Risk Stage,1.0,38487.0,Bronze
69f3f8609451435d81ab588153caeb55,24.99,30.31,69.69,Inactive Customer,Win-Back Campaign,15.25,21.27,69.69,Declining Stage,1.0,22567.0,Bronze
69f4089980dd7b42129b9e458627ec30,0.0,28.25,71.75,Inactive Customer,Win-Back Campaign,14.12,19.77,71.75,Churn Risk Stage,1.0,29184.0,Bronze
69f592f573cf56a53e580a78e02185d8,29.0,22.66,77.34,Inactive Customer,Win-Back Campaign,11.44,15.93,77.34,Churn Risk Stage,1.0,46255.5,Bronze
69f77a5c95274b457961a385dad5edd0,55.0,23.63,76.37,Inactive Customer,Win-Back Campaign,12.02,16.66,76.37,Churn Risk Stage,1.0,42330.5,Bronze
69f7e342c28eb22ef6845facd926e810,129.0,34.24,65.76,Inactive Customer,Win-Back Campaign,17.6,24.26,65.76,Declining Stage,1.0,9920.5,Bronze
69faac65f9b75f452eca85f3dac8de4a,86.25,34.7,65.3,Inactive Customer,Win-Back Campaign,17.67,24.48,65.3,Declining Stage,1.0,9168.5,Bronze
69fbe1ef33ee18593788e655e348b954,72.0,21.22,78.78,Inactive Customer,Win-Back Campaign,10.88,15.02,78.78,Churn Risk Stage,1.0,48888.5,Bronze
69fd65ad12b18d1642b4260210b0b61a,89.9,34.39,65.61,Inactive Customer,Win-Back Campaign,17.53,24.27,65.61,Declining Stage,1.0,9889.5,Bronze
69fd765256fb74514096772de85773a3,23.9,9.66,90.34,At Risk Customer,Urgent Retention Campaign,4.92,6.82,90.34,Churn Risk Stage,1.0,66972.5,Bronze
69fe01fbf59ff73933b1fad1838b08a5,59.9,29.12,70.88,Inactive Customer,Win-Back Campaign,14.78,20.52,70.88,Churn Risk Stage,1.0,25761.0,Bronze
69fefc3f10a66ba572117dfbdc3528ed,318.0,24.74,75.26,VIP Customer,VIP Loyalty Benefits,13.55,18.03,75.26,Churn Risk Stage,1.0,37078.0,Bronze
6a00b4e45fd74edde84cd72f8f16c33e,24.9,28.5,71.5,Inactive Customer,Win-Back Campaign,14.34,20.0,71.5,Churn Risk Stage,1.0,28107.5,Bronze
6a00fb25ce15aaa9022e1fb0a7b6f482,69.9,16.25,83.75,At Risk Customer,Urgent Retention Campaign,8.39,11.53,83.75,Churn Risk Stage,1.0,58025.0,Bronze
6a015fe2d51ae41c3a73e35aab508644,74.89,77.01,22.99,Regular Customer,Regular Marketing,38.78,54.07,22.99,Loyal Stage,0.0,1479.5,Silver
6a02391b65b57634144fc612aa9f108e,0.0,31.2,68.8,Inactive Customer,Win-Back Campaign,15.6,21.84,68.8,Declining Stage,1.0,19979.0,Bronze
6a04c8339c44b23e189446216a494569,29.99,27.62,72.38,Inactive Customer,Win-Back Campaign,13.92,19.4,72.38,Churn Risk Stage,1.0,30946.5,Bronze
6a05bcfd431dfae78ac8e99ea5e9c666,119.8,15.24,84.76,At Risk Customer,Urgent Retention Campaign,8.07,10.94,84.76,Churn Risk Stage,1.0,59402.0,Bronze
6a05d13b646fd82aa2a109d0e1ec7d84,72.9,26.7,73.3,Inactive Customer,Win-Back Campaign,13.62,18.85,73.3,Churn Risk Stage,1.0,33359.5,Bronze
6a075bbe12b0074149a8a7255362cd20,0.0,35.03,64.97,Inactive Customer,Win-Back Campaign,17.52,24.52,64.97,Declining Stage,1.0,9021.5,Bronze
6a07a082ced6f7438fcf41e4a2ffb25a,699.0,24.69,75.31,VIP Customer,VIP Loyalty Benefits,14.95,18.85,75.31,Churn Risk Stage,1.0,33359.5,Bronze
6a087326a0d7a82e96e37fe12072ba5f,89.9,29.99,70.01,Inactive Customer,Win-Back Campaign,15.33,21.19,70.01,Churn Risk Stage,1.0,22887.5,Bronze
6a0a549e7d20a02c112dc6be0c395a51,199.0,76.72,23.28,VIP Customer,VIP Loyalty Benefits,39.1,54.15,23.28,Loyal Stage,0.0,1165.0,Silver
6a0ab7fb376c85c0c24617b767108fc1,53.99,27.71,72.29,Inactive Customer,Win-Back Campaign,14.06,19.52,72.29,Churn Risk Stage,1.0,30382.0,Bronze
6a0af14dc28ddd8623d2cc08e51a1592,799.0,32.29,67.71,VIP Customer,VIP Loyalty Benefits,19.12,24.39,67.71,Declining Stage,1.0,9451.5,Bronze
6a0c5a04e9bc7723d811cb58dfe7b29c,140.0,23.39,76.61,VIP Customer,VIP Loyalty Benefits,12.22,16.69,76.61,Churn Risk Stage,1.0,42204.0,Bronze
6a0c925299476ef8ee879d9bb10da5ca,169.9,27.16,72.84,VIP Customer,VIP Loyalty Benefits,14.21,19.39,72.84,Churn Risk Stage,1.0,30989.5,Bronze
6a0cf77d0a5a07990f6c117ca469417e,120.0,27.5,72.5,Inactive Customer,Win-Back Campaign,14.2,19.52,72.5,Churn Risk Stage,1.0,30382.0,Bronze
6a0d68294a58730f94eab8de2abcf050,214.9,35.25,64.75,VIP Customer,VIP Loyalty Benefits,18.42,25.15,64.75,Declining Stage,1.0,7474.0,Bronze
6a0d737e3c5866199a1a6262521e5a61,0.0,10.97,89.03,At Risk Customer,Urgent Retention Campaign,5.48,7.68,89.03,Churn Risk Stage,1.0,65650.5,Bronze
6a0e43f0d7e1b5539e4c58a26ebe35da,0.0,25.36,74.64,Inactive Customer,Win-Back Campaign,12.68,17.75,74.64,Churn Risk Stage,1.0,38246.5,Bronze
6a0eb32d9fe20db07a6fe7155ac0df32,129.0,25.91,74.09,Inactive Customer,Win-Back Campaign,13.43,18.42,74.09,Churn Risk Stage,1.0,35273.5,Bronze
6a0f1df8b6e7073a864df1d15d55ea8e,13.69,75.78,24.22,Regular Customer,Regular Marketing,37.94,53.08,24.22,Loyal Stage,0.0,6101.0,Silver
6a10347c4d30b641669cb829d243c15e,149.9,26.41,73.59,VIP Customer,VIP Loyalty Benefits,13.76,18.82,73.59,Churn Risk Stage,1.0,33512.5,Bronze
6a10b7f6208fd4c895ab217865113634,49.95,32.31,67.69,Inactive Customer,Win-Back Campaign,16.34,22.73,67.69,Declining Stage,1.0,15658.5,Bronze
6a1250106d0de8395377553e4dd2b5fc,59.9,19.34,80.66,At Risk Customer,Urgent Retention Campaign,9.89,13.67,80.66,Churn Risk Stage,1.0,52591.5,Bronze
6a140ba4cf08e0d893b81b5ec7264d86,0.0,33.79,66.21,Inactive Customer,Win-Back Campaign,16.9,23.66,66.21,Declining Stage,1.0,12310.5,Bronze
6a168ae0237dcb31cd5b3e078da46eb4,119.6,14.82,85.18,At Risk Customer,Urgent Retention Campaign,7.85,10.64,85.18,Churn Risk Stage,1.0,59994.0,Bronze
6a16af5086aa0454d0547bad1bddd793,0.0,25.92,74.08,Inactive Customer,Win-Back Campaign,12.96,18.14,74.08,Churn Risk Stage,1.0,36530.5,Bronze
6a173492eb808e4654fba73da730a5d3,209.99,16.35,83.65,VIP Customer,VIP Loyalty Benefits,8.96,11.92,83.65,Churn Risk Stage,1.0,57091.0,Bronze
6a175b1576231d08128660bca2b7ecb6,20.9,31.34,68.66,Inactive Customer,Win-Back Campaign,15.75,21.99,68.66,Declining Stage,1.0,19327.0,Bronze
6a1789624e4dd9c4e708f5f886a65160,0.0,76.64,23.36,Regular Customer,Regular Marketing,38.32,53.65,23.36,Loyal Stage,0.0,3545.0,Silver
6a17ba1b358ca3d186765586914d8d84,104.9,26.34,73.66,Inactive Customer,Win-Back Campaign,13.56,18.67,73.66,Churn Risk Stage,1.0,34152.5,Bronze
6a1878cd0396230b45a84e2fe8c2492b,89.9,12.81,87.19,At Risk Customer,Urgent Retention Campaign,6.74,9.17,87.19,Churn Risk Stage,1.0,63191.5,Bronze
6a18a6b804be2f414cde09226718354d,0.0,18.16,81.84,At Risk Customer,Urgent Retention Campaign,9.08,12.71,81.84,Churn Risk Stage,1.0,55068.5,Bronze
6a1972ce0731953cb9cc33be67af7348,109.9,20.5,79.5,Inactive Customer,Win-Back Campaign,10.66,14.6,79.5,Churn Risk Stage,1.0,50063.5,Bronze
6a1ad41ff798697a116a2c59e5114eb1,0.0,14.08,85.92,At Risk Customer,Urgent Retention Campaign,7.04,9.86,85.92,Churn Risk Stage,1.0,61712.0,Bronze
